transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
TI00002150,T0000706,P000009,4,33.09,132.36
TI00002151,T0000706,P000007,3,44.35,133.05
TI00002152,T0000706,P000015,3,49.37,148.11
TI00002153,T0000707,P000013,2,13.19,26.38
TI00002154,T0000707,P000016,4,49.09,196.36
TI00002155,T0000708,P000005,4,49.07,196.28
TI00002156,T0000708,P000014,4,24.75,99.0
TI00002157,T0000708,P000020,3,58.91,176.73
TI00002158,T0000708,P000008,1,52.62,52.62
TI00002159,T0000708,P000004,4,39.36,157.44
TI00002160,T0000709,P000018,1,32.67,32.67
TI00002161,T0000709,P000020,4,58.91,235.64
TI00002162,T0000709,P000012,2,42.38,84.76
TI00002163,T0000710,P000018,1,32.67,32.67
TI00002164,T0000710,P000015,3,49.37,148.11
TI00002165,T0000711,P000017,4,43.77,175.08
TI00002166,T0000712,P000010,4,43.23,172.92
TI00002167,T0000712,P000002,3,56.39,169.17
TI00002168,T0000712,P000012,3,42.38,127.14
TI00002169,T0000712,P000016,4,49.09,196.36
TI00002170,T0000713,P000015,4,49.37,197.48
TI00002171,T0000713,P000001,1,27.25,27.25
TI00002172,T0000713,P000014,1,24.75,24.75
TI00002173,T0000714,P000001,3,27.25,81.75
TI00002174,T0000714,P000002,2,56.39,112.78
TI00002175,T0000714,P000012,2,42.38,84.76
TI00002176,T0000714,P000010,4,43.23,172.92
TI00002177,T0000715,P000017,3,43.77,131.31
TI00002178,T0000715,P000014,3,24.75,74.25
TI00002179,T0000715,P000015,4,49.37,197.48
TI00002180,T0000715,P000006,2,9.16,18.32
TI00002181,T0000716,P000008,3,52.62,157.86
TI00002182,T0000716,P000003,1,10.3,10.3
TI00002183,T0000716,P000020,1,58.91,58.91
TI00002184,T0000717,P000008,1,52.62,52.62
TI00002185,T0000717,P000005,2,49.07,98.14
TI00002186,T0000718,P000014,2,24.75,49.5
TI00002187,T0000718,P000017,3,43.77,131.31
TI00002188,T0000718,P000020,2,58.91,117.82
TI00002189,T0000719,P000019,1,32.28,32.28
TI00002190,T0000719,P000020,4,58.91,235.64
TI00002191,T0000719,P000007,3,44.35,133.05
TI00002192,T0000719,P000015,2,49.37,98.74
TI00002193,T0000720,P000014,2,24.75,49.5
TI00002194,T0000720,P000007,2,44.35,88.7
TI00002195,T0000720,P000004,3,39.36,118.08
TI00002196,T0000720,P000013,2,13.19,26.38
TI00002197,T0000720,P000002,2,56.39,112.78
TI00002198,T0000721,P000012,3,42.38,127.14
TI00002199,T0000721,P000018,2,32.67,65.34
TI00002200,T0000722,P000016,1,49.09,49.09
TI00002201,T0000722,P000008,4,52.62,210.48
TI00002202,T0000722,P000019,4,32.28,129.12
TI00002203,T0000723,P000016,4,49.09,196.36
TI00002204,T0000723,P000020,3,58.91,176.73
TI00002205,T0000723,P000005,3,49.07,147.21
TI00002206,T0000724,P000017,2,43.77,87.54
TI00002207,T0000725,P000016,4,49.09,196.36
TI00002208,T0000725,P000008,3,52.62,157.86
TI00002209,T0000725,P000020,4,58.91,235.64
TI00002210,T0000726,P000003,1,10.3,10.3
TI00002211,T0000726,P000005,3,49.07,147.21
TI00002212,T0000727,P000001,2,27.25,54.5
TI00002213,T0000727,P000008,2,52.62,105.24
TI00002214,T0000727,P000002,3,56.39,169.17
TI00002215,T0000727,P000014,3,24.75,74.25
TI00002216,T0000727,P000007,2,44.35,88.7
TI00002217,T0000728,P000013,1,13.19,13.19
TI00002218,T0000729,P000002,1,56.39,56.39
TI00002219,T0000729,P000015,3,49.37,148.11
TI00002220,T0000729,P000017,2,43.77,87.54
TI00002221,T0000729,P000004,1,39.36,39.36
TI00002222,T0000730,P000015,1,49.37,49.37
TI00002223,T0000730,P000005,3,49.07,147.21
TI00002224,T0000730,P000003,1,10.3,10.3
TI00002225,T0000731,P000008,4,52.62,210.48
TI00002226,T0000731,P000007,3,44.35,133.05
TI00002227,T0000731,P000018,2,32.67,65.34
TI00002228,T0000731,P000014,3,24.75,74.25
TI00002229,T0000732,P000001,3,27.25,81.75
TI00002230,T0000733,P000015,1,49.37,49.37
TI00002231,T0000733,P000005,2,49.07,98.14
TI00002232,T0000734,P000019,2,32.28,64.56
TI00002233,T0000734,P000003,2,10.3,20.6
TI00002234,T0000734,P000015,2,49.37,98.74
TI00002235,T0000735,P000017,2,43.77,87.54
TI00002236,T0000735,P000014,2,24.75,49.5
TI00002237,T0000735,P000015,4,49.37,197.48
TI00002238,T0000735,P000020,2,58.91,117.82
TI00002239,T0000736,P000003,2,10.3,20.6
TI00002240,T0000736,P000020,1,58.91,58.91
TI00002241,T0000736,P000018,1,32.67,32.67
TI00002242,T0000736,P000002,3,56.39,169.17
TI00002243,T0000737,P000002,1,56.39,56.39
TI00002244,T0000737,P000013,3,13.19,39.57
TI00002245,T0000737,P000012,3,42.38,127.14
TI00002246,T0000737,P000018,1,32.67,32.67
TI00002247,T0000737,P000006,3,9.16,27.48
TI00002248,T0000738,P000006,4,9.16,36.64
TI00002249,T0000738,P000009,4,33.09,132.36
TI00002250,T0000739,P000006,3,9.16,27.48
TI00002251,T0000739,P000008,3,52.62,157.86
TI00002252,T0000739,P000010,1,43.23,43.23
TI00002253,T0000739,P000016,3,49.09,147.27
TI00002254,T0000739,P000019,4,32.28,129.12
TI00002255,T0000740,P000011,1,19.19,19.19
TI00002256,T0000741,P000012,2,42.38,84.76
TI00002257,T0000741,P000009,2,33.09,66.18
TI00002258,T0000741,P000014,4,24.75,99.0
TI00002259,T0000741,P000008,4,52.62,210.48
TI00002260,T0000742,P000009,3,33.09,99.27
TI00002261,T0000742,P000004,1,39.36,39.36
TI00002262,T0000743,P000020,1,58.91,58.91
TI00002263,T0000743,P000018,2,32.67,65.34
TI00002264,T0000743,P000016,1,49.09,49.09
TI00002265,T0000743,P000005,4,49.07,196.28
TI00002266,T0000744,P000005,2,49.07,98.14
TI00002267,T0000745,P000008,4,52.62,210.48
TI00002268,T0000745,P000018,1,32.67,32.67
TI00002269,T0000745,P000004,4,39.36,157.44
TI00002270,T0000745,P000003,1,10.3,10.3
TI00002271,T0000746,P000015,4,49.37,197.48
TI00002272,T0000746,P000005,4,49.07,196.28
TI00002273,T0000746,P000009,2,33.09,66.18
TI00002274,T0000747,P000014,3,24.75,74.25
TI00002275,T0000747,P000007,2,44.35,88.7
TI00002276,T0000747,P000001,4,27.25,109.0
TI00002277,T0000748,P000014,3,24.75,74.25
TI00002278,T0000748,P000016,3,49.09,147.27
TI00002279,T0000749,P000009,1,33.09,33.09
TI00002280,T0000749,P000003,2,10.3,20.6
TI00002281,T0000749,P000013,4,13.19,52.76
TI00002282,T0000749,P000005,3,49.07,147.21
TI00002283,T0000750,P000007,4,44.35,177.4
TI00002284,T0000750,P000001,3,27.25,81.75
TI00002285,T0000750,P000008,4,52.62,210.48
TI00002286,T0000751,P000006,2,9.16,18.32
TI00002287,T0000751,P000018,2,32.67,65.34
TI00002288,T0000752,P000014,2,24.75,49.5
TI00002289,T0000752,P000010,2,43.23,86.46
TI00002290,T0000752,P000002,3,56.39,169.17
TI00002291,T0000752,P000008,2,52.62,105.24
TI00002292,T0000752,P000005,1,49.07,49.07
TI00002293,T0000753,P000009,1,33.09,33.09
TI00002294,T0000754,P000009,4,33.09,132.36
TI00002295,T0000754,P000010,2,43.23,86.46
TI00002296,T0000754,P000019,4,32.28,129.12
TI00002297,T0000755,P000009,4,33.09,132.36
TI00002298,T0000755,P000010,1,43.23,43.23
TI00002299,T0000755,P000011,2,19.19,38.38
TI00002300,T0000755,P000015,3,49.37,148.11
TI00002301,T0000756,P000012,1,42.38,42.38
TI00002302,T0000756,P000006,2,9.16,18.32
TI00002303,T0000756,P000009,2,33.09,66.18
TI00002304,T0000757,P000009,4,33.09,132.36
TI00002305,T0000757,P000004,3,39.36,118.08
TI00002306,T0000758,P000002,2,56.39,112.78
TI00002307,T0000758,P000011,2,19.19,38.38
TI00002308,T0000758,P000012,4,42.38,169.52
TI00002309,T0000758,P000008,3,52.62,157.86
TI00002310,T0000759,P000009,3,33.09,99.27
TI00002311,T0000760,P000002,3,56.39,169.17
TI00002312,T0000760,P000004,3,39.36,118.08
TI00002313,T0000760,P000011,2,19.19,38.38
TI00002314,T0000760,P000014,1,24.75,24.75
TI00002315,T0000760,P000019,4,32.28,129.12
TI00002316,T0000761,P000017,2,43.77,87.54
TI00002317,T0000761,P000001,2,27.25,54.5
TI00002318,T0000762,P000005,3,49.07,147.21
TI00002319,T0000762,P000004,1,39.36,39.36
TI00002320,T0000762,P000020,1,58.91,58.91
TI00002321,T0000762,P000010,1,43.23,43.23
TI00002322,T0000763,P000005,2,49.07,98.14
TI00002323,T0000763,P000014,1,24.75,24.75
TI00002324,T0000763,P000016,4,49.09,196.36
TI00002325,T0000763,P000011,4,19.19,76.76
TI00002326,T0000763,P000003,1,10.3,10.3
TI00002327,T0000764,P000013,3,13.19,39.57
TI00002328,T0000764,P000007,2,44.35,88.7
TI00002329,T0000764,P000017,3,43.77,131.31
TI00002330,T0000764,P000020,1,58.91,58.91
TI00002331,T0000765,P000004,4,39.36,157.44
TI00002332,T0000765,P000015,4,49.37,197.48
TI00002333,T0000765,P000005,3,49.07,147.21
TI00002334,T0000765,P000002,2,56.39,112.78
TI00002335,T0000766,P000002,1,56.39,56.39
TI00002336,T0000766,P000009,2,33.09,66.18
TI00002337,T0000766,P000010,2,43.23,86.46
TI00002338,T0000766,P000001,3,27.25,81.75
TI00002339,T0000766,P000007,3,44.35,133.05
TI00002340,T0000767,P000017,2,43.77,87.54
TI00002341,T0000767,P000013,2,13.19,26.38
TI00002342,T0000768,P000017,2,43.77,87.54
TI00002343,T0000768,P000011,4,19.19,76.76
TI00002344,T0000768,P000009,4,33.09,132.36
TI00002345,T0000769,P000011,1,19.19,19.19
TI00002346,T0000769,P000015,1,49.37,49.37
TI00002347,T0000769,P000004,4,39.36,157.44
TI00002348,T0000769,P000003,1,10.3,10.3
TI00002349,T0000770,P000007,3,44.35,133.05
TI00002350,T0000770,P000016,1,49.09,49.09
TI00002351,T0000770,P000006,3,9.16,27.48
TI00002352,T0000771,P000016,3,49.09,147.27
TI00002353,T0000772,P000002,3,56.39,169.17
TI00002354,T0000773,P000020,3,58.91,176.73
TI00002355,T0000773,P000007,2,44.35,88.7
TI00002356,T0000773,P000017,3,43.77,131.31
TI00002357,T0000773,P000015,1,49.37,49.37
TI00002358,T0000773,P000005,1,49.07,49.07
TI00002359,T0000774,P000007,2,44.35,88.7
TI00002360,T0000774,P000003,3,10.3,30.9
TI00002361,T0000774,P000012,3,42.38,127.14
TI00002362,T0000775,P000002,2,56.39,112.78
TI00002363,T0000775,P000019,3,32.28,96.84
TI00002364,T0000775,P000004,2,39.36,78.72
TI00002365,T0000775,P000012,1,42.38,42.38
TI00002366,T0000775,P000001,3,27.25,81.75
TI00002367,T0000776,P000013,1,13.19,13.19
TI00002368,T0000776,P000002,3,56.39,169.17
TI00002369,T0000776,P000020,2,58.91,117.82
TI00002370,T0000777,P000020,2,58.91,117.82
TI00002371,T0000777,P000001,3,27.25,81.75
TI00002372,T0000777,P000004,2,39.36,78.72
TI00002373,T0000778,P000010,4,43.23,172.92
TI00002374,T0000778,P000001,2,27.25,54.5
TI00002375,T0000778,P000018,3,32.67,98.01
TI00002376,T0000778,P000002,3,56.39,169.17
TI00002377,T0000778,P000005,3,49.07,147.21
TI00002378,T0000779,P000012,2,42.38,84.76
TI00002379,T0000779,P000018,4,32.67,130.68
TI00002380,T0000779,P000015,4,49.37,197.48
TI00002381,T0000779,P000006,2,9.16,18.32
TI00002382,T0000780,P000006,2,9.16,18.32
TI00002383,T0000780,P000010,3,43.23,129.69
TI00002384,T0000780,P000009,3,33.09,99.27
TI00002385,T0000781,P000001,2,27.25,54.5
TI00002386,T0000781,P000008,4,52.62,210.48
TI00002387,T0000781,P000018,4,32.67,130.68
TI00002388,T0000782,P000008,4,52.62,210.48
TI00002389,T0000783,P000006,4,9.16,36.64
TI00002390,T0000784,P000007,3,44.35,133.05
TI00002391,T0000784,P000010,4,43.23,172.92
TI00002392,T0000785,P000012,4,42.38,169.52
TI00002393,T0000785,P000007,3,44.35,133.05
TI00002394,T0000785,P000005,1,49.07,49.07
TI00002395,T0000785,P000008,3,52.62,157.86
TI00002396,T0000785,P000001,1,27.25,27.25
TI00002397,T0000786,P000012,2,42.38,84.76
TI00002398,T0000786,P000009,2,33.09,66.18
TI00002399,T0000786,P000010,4,43.23,172.92
TI00002400,T0000786,P000002,1,56.39,56.39
TI00002401,T0000786,P000016,3,49.09,147.27
TI00002402,T0000787,P000010,2,43.23,86.46
TI00002403,T0000787,P000005,1,49.07,49.07
TI00002404,T0000787,P000006,3,9.16,27.48
TI00002405,T0000787,P000016,1,49.09,49.09
TI00002406,T0000787,P000011,2,19.19,38.38
TI00002407,T0000788,P000016,4,49.09,196.36
TI00002408,T0000788,P000004,2,39.36,78.72
TI00002409,T0000788,P000012,1,42.38,42.38
TI00002410,T0000789,P000007,4,44.35,177.4
TI00002411,T0000789,P000014,4,24.75,99.0
TI00002412,T0000789,P000016,4,49.09,196.36
TI00002413,T0000789,P000010,1,43.23,43.23
TI00002414,T0000790,P000013,3,13.19,39.57
TI00002415,T0000790,P000003,2,10.3,20.6
TI00002416,T0000791,P000012,2,42.38,84.76
TI00002417,T0000791,P000010,1,43.23,43.23
TI00002418,T0000792,P000002,4,56.39,225.56
TI00002419,T0000792,P000018,2,32.67,65.34
TI00002420,T0000793,P000009,1,33.09,33.09
TI00002421,T0000793,P000012,1,42.38,42.38
TI00002422,T0000793,P000014,4,24.75,99.0
TI00002423,T0000794,P000013,2,13.19,26.38
TI00002424,T0000794,P000004,4,39.36,157.44
TI00002425,T0000794,P000001,1,27.25,27.25
TI00002426,T0000794,P000017,4,43.77,175.08
TI00002427,T0000795,P000003,3,10.3,30.9
TI00002428,T0000795,P000013,3,13.19,39.57
TI00002429,T0000795,P000014,3,24.75,74.25
TI00002430,T0000796,P000016,1,49.09,49.09
TI00002431,T0000796,P000009,1,33.09,33.09
TI00002432,T0000797,P000006,1,9.16,9.16
TI00002433,T0000797,P000009,3,33.09,99.27
TI00002434,T0000797,P000004,4,39.36,157.44
TI00002435,T0000797,P000011,3,19.19,57.57
TI00002436,T0000798,P000019,2,32.28,64.56
TI00002437,T0000798,P000011,1,19.19,19.19
TI00002438,T0000798,P000009,1,33.09,33.09
TI00002439,T0000798,P000002,2,56.39,112.78
TI00002440,T0000798,P000001,3,27.25,81.75
TI00002441,T0000799,P000013,3,13.19,39.57
TI00002442,T0000799,P000009,4,33.09,132.36
TI00002443,T0000799,P000010,3,43.23,129.69
TI00002444,T0000800,P000011,3,19.19,57.57
TI00002445,T0000800,P000019,2,32.28,64.56
TI00002446,T0000800,P000009,1,33.09,33.09
TI00002447,T0000800,P000013,1,13.19,13.19
TI00002448,T0000801,P000014,1,24.75,24.75
TI00002449,T0000801,P000002,2,56.39,112.78
TI00002450,T0000801,P000008,4,52.62,210.48
TI00002451,T0000801,P000010,2,43.23,86.46
TI00002452,T0000801,P000012,3,42.38,127.14
TI00002453,T0000802,P000011,4,19.19,76.76
TI00002454,T0000802,P000018,4,32.67,130.68
TI00002455,T0000802,P000010,4,43.23,172.92
TI00002456,T0000802,P000003,3,10.3,30.9
TI00002457,T0000803,P000007,4,44.35,177.4
TI00002458,T0000803,P000017,3,43.77,131.31
TI00002459,T0000804,P000008,2,52.62,105.24
TI00002460,T0000804,P000012,3,42.38,127.14
TI00002461,T0000804,P000010,1,43.23,43.23
TI00002462,T0000804,P000002,3,56.39,169.17
TI00002463,T0000805,P000003,2,10.3,20.6
TI00002464,T0000806,P000011,1,19.19,19.19
TI00002465,T0000807,P000008,2,52.62,105.24
TI00002466,T0000808,P000018,1,32.67,32.67
TI00002467,T0000808,P000015,4,49.37,197.48
TI00002468,T0000809,P000016,2,49.09,98.18
TI00002469,T0000810,P000018,3,32.67,98.01
TI00002470,T0000810,P000015,3,49.37,148.11
TI00002471,T0000811,P000015,1,49.37,49.37
TI00002472,T0000811,P000017,1,43.77,43.77
TI00002473,T0000811,P000008,1,52.62,52.62
TI00002474,T0000812,P000010,2,43.23,86.46
TI00002475,T0000812,P000018,3,32.67,98.01
TI00002476,T0000812,P000016,1,49.09,49.09
TI00002477,T0000813,P000002,1,56.39,56.39
TI00002478,T0000813,P000017,1,43.77,43.77
TI00002479,T0000813,P000018,2,32.67,65.34
TI00002480,T0000814,P000018,2,32.67,65.34
TI00002481,T0000814,P000004,3,39.36,118.08
TI00002482,T0000814,P000012,1,42.38,42.38
TI00002483,T0000814,P000017,4,43.77,175.08
TI00002484,T0000815,P000019,1,32.28,32.28
TI00002485,T0000816,P000008,3,52.62,157.86
TI00002486,T0000816,P000001,1,27.25,27.25
TI00002487,T0000816,P000010,1,43.23,43.23
TI00002488,T0000816,P000011,4,19.19,76.76
TI00002489,T0000816,P000004,3,39.36,118.08
TI00002490,T0000817,P000011,1,19.19,19.19
TI00002491,T0000817,P000015,2,49.37,98.74
TI00002492,T0000817,P000003,2,10.3,20.6
TI00002493,T0000817,P000014,3,24.75,74.25
TI00002494,T0000817,P000008,3,52.62,157.86
TI00002495,T0000818,P000002,4,56.39,225.56
TI00002496,T0000818,P000003,2,10.3,20.6
TI00002497,T0000818,P000008,3,52.62,157.86
TI00002498,T0000819,P000011,3,19.19,57.57
TI00002499,T0000819,P000020,1,58.91,58.91
TI00002500,T0000819,P000017,2,43.77,87.54
TI00002501,T0000820,P000017,1,43.77,43.77
TI00002502,T0000820,P000005,1,49.07,49.07
TI00002503,T0000820,P000019,3,32.28,96.84
TI00002504,T0000820,P000014,2,24.75,49.5
TI00002505,T0000821,P000014,4,24.75,99.0
TI00002506,T0000821,P000009,3,33.09,99.27
TI00002507,T0000821,P000007,1,44.35,44.35
TI00002508,T0000821,P000012,1,42.38,42.38
TI00002509,T0000821,P000019,3,32.28,96.84
TI00002510,T0000822,P000015,1,49.37,49.37
TI00002511,T0000823,P000019,1,32.28,32.28
TI00002512,T0000823,P000001,4,27.25,109.0
TI00002513,T0000823,P000006,4,9.16,36.64
TI00002514,T0000823,P000011,4,19.19,76.76
TI00002515,T0000823,P000016,1,49.09,49.09
TI00002516,T0000824,P000009,2,33.09,66.18
TI00002517,T0000824,P000020,3,58.91,176.73
TI00002518,T0000824,P000004,2,39.36,78.72
TI00002519,T0000824,P000003,1,10.3,10.3
TI00002520,T0000825,P000015,1,49.37,49.37
TI00002521,T0000825,P000003,2,10.3,20.6
TI00002522,T0000826,P000001,4,27.25,109.0
TI00002523,T0000826,P000006,4,9.16,36.64
TI00002524,T0000827,P000004,2,39.36,78.72
TI00002525,T0000827,P000001,3,27.25,81.75
TI00002526,T0000828,P000016,2,49.09,98.18
TI00002527,T0000829,P000007,2,44.35,88.7
TI00002528,T0000829,P000010,4,43.23,172.92
TI00002529,T0000829,P000016,3,49.09,147.27
TI00002530,T0000829,P000003,1,10.3,10.3
TI00002531,T0000830,P000016,1,49.09,49.09
TI00002532,T0000830,P000011,1,19.19,19.19
TI00002533,T0000830,P000018,2,32.67,65.34
TI00002534,T0000831,P000009,2,33.09,66.18
TI00002535,T0000831,P000018,3,32.67,98.01
TI00002536,T0000831,P000017,2,43.77,87.54
TI00002537,T0000832,P000006,1,9.16,9.16
TI00002538,T0000832,P000004,2,39.36,78.72
TI00002539,T0000832,P000014,4,24.75,99.0
TI00002540,T0000833,P000010,3,43.23,129.69
TI00002541,T0000833,P000001,4,27.25,109.0
TI00002542,T0000833,P000011,2,19.19,38.38
TI00002543,T0000833,P000017,1,43.77,43.77
TI00002544,T0000834,P000020,4,58.91,235.64
TI00002545,T0000834,P000009,1,33.09,33.09
TI00002546,T0000834,P000005,3,49.07,147.21
TI00002547,T0000834,P000012,1,42.38,42.38
TI00002548,T0000835,P000013,1,13.19,13.19
TI00002549,T0000835,P000011,4,19.19,76.76
TI00002550,T0000836,P000013,1,13.19,13.19
TI00002551,T0000836,P000005,1,49.07,49.07
TI00002552,T0000836,P000006,4,9.16,36.64
TI00002553,T0000837,P000017,1,43.77,43.77
TI00002554,T0000837,P000016,1,49.09,49.09
TI00002555,T0000837,P000013,2,13.19,26.38
TI00002556,T0000837,P000011,3,19.19,57.57
TI00002557,T0000838,P000001,2,27.25,54.5
TI00002558,T0000838,P000015,4,49.37,197.48
TI00002559,T0000838,P000009,2,33.09,66.18
TI00002560,T0000839,P000014,3,24.75,74.25
TI00002561,T0000839,P000006,3,9.16,27.48
TI00002562,T0000839,P000011,2,19.19,38.38
TI00002563,T0000839,P000009,4,33.09,132.36
TI00002564,T0000839,P000008,2,52.62,105.24
TI00002565,T0000840,P000020,4,58.91,235.64
TI00002566,T0000840,P000010,4,43.23,172.92
TI00002567,T0000840,P000003,2,10.3,20.6
TI00002568,T0000840,P000008,1,52.62,52.62
TI00002569,T0000841,P000007,3,44.35,133.05
TI00002570,T0000842,P000015,1,49.37,49.37
TI00002571,T0000842,P000011,3,19.19,57.57
TI00002572,T0000842,P000004,4,39.36,157.44
TI00002573,T0000843,P000005,1,49.07,49.07
TI00002574,T0000844,P000015,4,49.37,197.48
TI00002575,T0000845,P000007,1,44.35,44.35
TI00002576,T0000845,P000019,2,32.28,64.56
TI00002577,T0000846,P000002,4,56.39,225.56
TI00002578,T0000846,P000016,4,49.09,196.36
TI00002579,T0000846,P000019,2,32.28,64.56
TI00002580,T0000847,P000019,2,32.28,64.56
TI00002581,T0000847,P000017,1,43.77,43.77
TI00002582,T0000848,P000008,3,52.62,157.86
TI00002583,T0000848,P000018,1,32.67,32.67
TI00002584,T0000848,P000019,3,32.28,96.84
TI00002585,T0000848,P000007,3,44.35,133.05
TI00002586,T0000848,P000005,2,49.07,98.14
TI00002587,T0000849,P000006,2,9.16,18.32
TI00002588,T0000849,P000015,2,49.37,98.74
TI00002589,T0000849,P000002,3,56.39,169.17
TI00002590,T0000849,P000018,1,32.67,32.67
TI00002591,T0000849,P000008,2,52.62,105.24
TI00002592,T0000850,P000009,4,33.09,132.36
TI00002593,T0000850,P000003,3,10.3,30.9
TI00002594,T0000850,P000019,4,32.28,129.12
TI00002595,T0000851,P000002,2,56.39,112.78
TI00002596,T0000851,P000019,3,32.28,96.84
TI00002597,T0000851,P000017,3,43.77,131.31
TI00002598,T0000851,P000006,4,9.16,36.64
TI00002599,T0000851,P000012,1,42.38,42.38
TI00002600,T0000852,P000017,1,43.77,43.77
TI00002601,T0000853,P000014,1,24.75,24.75
TI00002602,T0000853,P000013,3,13.19,39.57
TI00002603,T0000853,P000001,3,27.25,81.75
TI00002604,T0000853,P000007,2,44.35,88.7
TI00002605,T0000854,P000015,1,49.37,49.37
TI00002606,T0000855,P000007,1,44.35,44.35
TI00002607,T0000856,P000008,1,52.62,52.62
TI00002608,T0000857,P000012,1,42.38,42.38
TI00002609,T0000857,P000007,1,44.35,44.35
TI00002610,T0000857,P000010,2,43.23,86.46
TI00002611,T0000857,P000001,1,27.25,27.25
TI00002612,T0000857,P000011,3,19.19,57.57
TI00002613,T0000858,P000005,2,49.07,98.14
TI00002614,T0000858,P000001,1,27.25,27.25
TI00002615,T0000858,P000019,3,32.28,96.84
TI00002616,T0000859,P000005,3,49.07,147.21
TI00002617,T0000859,P000003,4,10.3,41.2
TI00002618,T0000859,P000007,2,44.35,88.7
TI00002619,T0000860,P000017,4,43.77,175.08
TI00002620,T0000860,P000011,4,19.19,76.76
TI00002621,T0000860,P000009,4,33.09,132.36
TI00002622,T0000860,P000001,1,27.25,27.25
TI00002623,T0000860,P000005,2,49.07,98.14
TI00002624,T0000861,P000009,1,33.09,33.09
TI00002625,T0000861,P000020,2,58.91,117.82
TI00002626,T0000862,P000006,3,9.16,27.48
TI00002627,T0000862,P000015,3,49.37,148.11
TI00002628,T0000862,P000011,1,19.19,19.19
TI00002629,T0000862,P000018,1,32.67,32.67
TI00002630,T0000863,P000010,1,43.23,43.23
TI00002631,T0000863,P000015,2,49.37,98.74
TI00002632,T0000863,P000011,1,19.19,19.19
TI00002633,T0000863,P000012,3,42.38,127.14
TI00002634,T0000863,P000017,1,43.77,43.77
TI00002635,T0000864,P000019,3,32.28,96.84
TI00002636,T0000864,P000008,4,52.62,210.48
TI00002637,T0000864,P000004,1,39.36,39.36
TI00002638,T0000865,P000012,1,42.38,42.38
TI00002639,T0000865,P000004,3,39.36,118.08
TI00002640,T0000865,P000015,3,49.37,148.11
TI00002641,T0000865,P000007,2,44.35,88.7
TI00002642,T0000866,P000017,3,43.77,131.31
TI00002643,T0000866,P000008,2,52.62,105.24
TI00002644,T0000866,P000002,3,56.39,169.17
TI00002645,T0000867,P000015,2,49.37,98.74
TI00002646,T0000867,P000004,2,39.36,78.72
TI00002647,T0000867,P000007,4,44.35,177.4
TI00002648,T0000867,P000005,3,49.07,147.21
TI00002649,T0000868,P000007,4,44.35,177.4
TI00002650,T0000868,P000009,2,33.09,66.18
TI00002651,T0000868,P000018,2,32.67,65.34
TI00002652,T0000868,P000014,2,24.75,49.5
TI00002653,T0000868,P000004,2,39.36,78.72
TI00002654,T0000869,P000016,2,49.09,98.18
TI00002655,T0000869,P000018,3,32.67,98.01
TI00002656,T0000869,P000008,4,52.62,210.48
TI00002657,T0000869,P000007,4,44.35,177.4
TI00002658,T0000869,P000017,4,43.77,175.08
