inventory_id,store_id,product_id,quantity_on_hand,reorder_level,last_updated_date
INV0001924,ST0129,P000011,182,47,2026-06-26
INV0001925,ST0129,P000012,373,56,2026-06-29
INV0001926,ST0129,P000002,169,47,2026-06-17
INV0001927,ST0129,P000006,35,91,2026-06-15
INV0001928,ST0129,P000004,312,63,2026-06-21
INV0001929,ST0129,P000008,270,24,2026-06-09
INV0001930,ST0129,P000014,110,32,2026-06-19
INV0001931,ST0129,P000015,37,54,2026-07-04
INV0001932,ST0129,P000016,448,47,2026-06-14
INV0001933,ST0129,P000003,393,77,2026-07-05
INV0001934,ST0129,P000020,11,51,2026-07-01
INV0001935,ST0129,P000019,500,69,2026-07-04
INV0001936,ST0130,P000012,12,95,2026-06-30
INV0001937,ST0130,P000005,401,76,2026-06-29
INV0001938,ST0130,P000020,433,32,2026-06-26
INV0001939,ST0130,P000018,42,28,2026-07-01
INV0001940,ST0130,P000019,54,20,2026-06-14
INV0001941,ST0130,P000007,188,85,2026-07-05
INV0001942,ST0130,P000004,285,67,2026-07-06
INV0001943,ST0130,P000017,72,38,2026-06-16
INV0001944,ST0130,P000003,170,43,2026-07-05
INV0001945,ST0130,P000008,156,41,2026-07-01
INV0001946,ST0130,P000015,221,60,2026-06-26
INV0001947,ST0130,P000001,301,34,2026-06-12
INV0001948,ST0130,P000010,252,94,2026-06-28
INV0001949,ST0130,P000009,232,91,2026-07-04
INV0001950,ST0130,P000002,287,25,2026-06-14
INV0001951,ST0131,P000003,353,22,2026-06-29
INV0001952,ST0131,P000011,146,58,2026-07-07
INV0001953,ST0131,P000020,164,87,2026-06-16
INV0001954,ST0131,P000004,135,64,2026-06-15
INV0001955,ST0131,P000014,70,100,2026-06-27
INV0001956,ST0131,P000006,477,39,2026-06-24
INV0001957,ST0131,P000015,415,35,2026-06-24
INV0001958,ST0131,P000017,53,25,2026-06-28
INV0001959,ST0131,P000012,161,33,2026-06-22
INV0001960,ST0131,P000010,308,46,2026-06-24
INV0001961,ST0131,P000013,456,56,2026-06-16
INV0001962,ST0131,P000002,139,76,2026-07-02
INV0001963,ST0131,P000019,369,68,2026-06-15
INV0001964,ST0131,P000005,292,65,2026-06-18
INV0001965,ST0131,P000007,459,71,2026-06-16
INV0001966,ST0132,P000004,339,85,2026-06-17
INV0001967,ST0132,P000011,295,32,2026-06-20
INV0001968,ST0132,P000013,420,98,2026-06-18
INV0001969,ST0132,P000008,7,22,2026-06-09
INV0001970,ST0132,P000001,277,56,2026-06-18
INV0001971,ST0132,P000003,30,62,2026-06-13
INV0001972,ST0132,P000020,115,27,2026-06-26
INV0001973,ST0132,P000015,8,50,2026-06-14
INV0001974,ST0132,P000012,434,31,2026-06-12
INV0001975,ST0132,P000009,185,30,2026-06-23
INV0001976,ST0132,P000014,76,74,2026-06-24
INV0001977,ST0132,P000007,489,63,2026-06-20
INV0001978,ST0132,P000016,235,77,2026-07-06
INV0001979,ST0132,P000002,256,28,2026-07-03
INV0001980,ST0132,P000010,412,23,2026-06-25
INV0001981,ST0133,P000020,386,56,2026-06-12
INV0001982,ST0133,P000012,200,51,2026-06-13
INV0001983,ST0133,P000003,323,41,2026-06-23
INV0001984,ST0133,P000007,363,84,2026-06-30
INV0001985,ST0133,P000015,133,89,2026-07-02
INV0001986,ST0133,P000019,172,85,2026-06-17
INV0001987,ST0133,P000008,338,44,2026-06-20
INV0001988,ST0133,P000004,141,30,2026-07-02
INV0001989,ST0133,P000016,132,62,2026-06-25
INV0001990,ST0133,P000013,332,44,2026-06-28
INV0001991,ST0133,P000001,483,41,2026-06-08
INV0001992,ST0133,P000009,150,93,2026-06-11
INV0001993,ST0133,P000006,183,66,2026-07-07
INV0001994,ST0133,P000002,135,51,2026-06-17
INV0001995,ST0133,P000014,265,95,2026-06-16
INV0001996,ST0134,P000002,395,81,2026-06-28
INV0001997,ST0134,P000014,395,77,2026-07-07
INV0001998,ST0134,P000005,193,75,2026-07-06
INV0001999,ST0134,P000001,313,81,2026-06-08
INV0002000,ST0134,P000008,230,40,2026-06-18
INV0002001,ST0134,P000017,473,80,2026-06-08
INV0002002,ST0134,P000012,458,63,2026-06-09
INV0002003,ST0134,P000003,146,97,2026-07-01
INV0002004,ST0134,P000009,156,22,2026-06-16
INV0002005,ST0134,P000013,455,67,2026-06-24
INV0002006,ST0134,P000004,61,89,2026-06-29
INV0002007,ST0134,P000011,407,78,2026-06-14
INV0002008,ST0134,P000010,59,44,2026-06-24
INV0002009,ST0134,P000018,467,28,2026-06-21
INV0002010,ST0134,P000016,155,99,2026-06-18
INV0002011,ST0135,P000002,174,44,2026-06-09
INV0002012,ST0135,P000013,115,58,2026-07-06
INV0002013,ST0135,P000020,417,83,2026-06-30
INV0002014,ST0135,P000011,485,61,2026-07-04
INV0002015,ST0135,P000014,252,36,2026-06-11
INV0002016,ST0135,P000015,276,71,2026-07-03
INV0002017,ST0135,P000016,209,52,2026-06-13
INV0002018,ST0135,P000007,367,35,2026-07-03
INV0002019,ST0135,P000017,181,68,2026-06-22
INV0002020,ST0135,P000003,294,35,2026-06-28
INV0002021,ST0135,P000019,403,81,2026-06-29
INV0002022,ST0135,P000010,251,100,2026-07-03
INV0002023,ST0135,P000006,63,33,2026-06-10
INV0002024,ST0135,P000001,58,41,2026-06-10
INV0002025,ST0135,P000008,429,94,2026-06-16
INV0002026,ST0136,P000005,396,83,2026-06-26
INV0002027,ST0136,P000012,283,99,2026-07-01
INV0002028,ST0136,P000001,370,63,2026-06-26
INV0002029,ST0136,P000011,157,21,2026-06-30
INV0002030,ST0136,P000013,79,82,2026-07-06
INV0002031,ST0136,P000007,186,48,2026-06-14
INV0002032,ST0136,P000019,489,89,2026-06-19
INV0002033,ST0136,P000004,224,44,2026-06-23
INV0002034,ST0136,P000016,494,75,2026-06-20
INV0002035,ST0136,P000010,454,67,2026-06-22
INV0002036,ST0136,P000008,352,95,2026-07-05
INV0002037,ST0136,P000009,192,44,2026-06-13
INV0002038,ST0136,P000014,284,45,2026-06-30
INV0002039,ST0136,P000018,257,81,2026-06-09
INV0002040,ST0136,P000006,412,56,2026-07-05
INV0002041,ST0137,P000016,66,68,2026-06-30
INV0002042,ST0137,P000003,264,61,2026-06-15
INV0002043,ST0137,P000002,323,21,2026-06-27
INV0002044,ST0137,P000007,443,75,2026-06-27
INV0002045,ST0137,P000020,151,28,2026-07-04
INV0002046,ST0137,P000006,19,55,2026-07-01
INV0002047,ST0137,P000001,470,75,2026-06-08
INV0002048,ST0137,P000019,76,65,2026-06-12
INV0002049,ST0137,P000004,495,70,2026-06-11
INV0002050,ST0137,P000005,294,89,2026-06-22
INV0002051,ST0137,P000012,43,66,2026-06-29
INV0002052,ST0137,P000011,6,71,2026-06-13
INV0002053,ST0137,P000010,320,54,2026-06-23
INV0002054,ST0137,P000008,402,26,2026-06-14
INV0002055,ST0137,P000015,221,97,2026-06-19
INV0002056,ST0138,P000011,300,77,2026-07-06
INV0002057,ST0138,P000013,396,69,2026-06-13
INV0002058,ST0138,P000001,55,61,2026-06-16
INV0002059,ST0138,P000015,119,42,2026-06-20
INV0002060,ST0138,P000010,316,38,2026-06-08
INV0002061,ST0138,P000016,153,83,2026-06-23
INV0002062,ST0138,P000005,12,34,2026-07-06
INV0002063,ST0138,P000008,190,28,2026-06-25
INV0002064,ST0138,P000009,351,47,2026-06-12
INV0002065,ST0138,P000007,291,40,2026-06-20
INV0002066,ST0138,P000002,231,92,2026-07-06
INV0002067,ST0138,P000014,43,23,2026-06-22
INV0002068,ST0138,P000004,74,91,2026-06-28
INV0002069,ST0138,P000017,168,81,2026-07-01
INV0002070,ST0138,P000020,407,98,2026-06-20
INV0002071,ST0139,P000015,287,63,2026-06-25
INV0002072,ST0139,P000004,482,100,2026-07-05
INV0002073,ST0139,P000006,128,73,2026-06-09
INV0002074,ST0139,P000019,270,67,2026-06-21
INV0002075,ST0139,P000007,401,39,2026-06-26
INV0002076,ST0139,P000008,245,55,2026-07-01
INV0002077,ST0139,P000014,38,61,2026-06-26
INV0002078,ST0139,P000017,333,58,2026-06-11
INV0002079,ST0139,P000012,185,71,2026-07-02
INV0002080,ST0139,P000018,376,82,2026-07-07
INV0002081,ST0139,P000003,342,63,2026-06-14
INV0002082,ST0139,P000001,91,79,2026-06-09
INV0002083,ST0139,P000005,105,66,2026-06-17
INV0002084,ST0139,P000020,300,67,2026-06-24
INV0002085,ST0139,P000011,120,84,2026-06-30
INV0002086,ST0140,P000017,18,62,2026-06-11
INV0002087,ST0140,P000001,12,90,2026-06-21
INV0002088,ST0140,P000015,55,68,2026-07-04
INV0002089,ST0140,P000006,298,87,2026-06-16
INV0002090,ST0140,P000014,200,66,2026-06-19
INV0002091,ST0140,P000010,207,88,2026-06-08
INV0002092,ST0140,P000007,347,61,2026-07-02
INV0002093,ST0140,P000002,192,23,2026-06-22
INV0002094,ST0140,P000019,175,72,2026-06-15
INV0002095,ST0140,P000013,457,39,2026-07-05
INV0002096,ST0140,P000016,492,25,2026-06-10
INV0002097,ST0140,P000018,71,87,2026-07-05
INV0002098,ST0140,P000008,145,100,2026-06-20
INV0002099,ST0140,P000011,245,59,2026-06-10
INV0002100,ST0140,P000009,364,94,2026-06-20
INV0002101,ST0141,P000018,285,86,2026-07-03
INV0002102,ST0141,P000014,374,98,2026-06-28
INV0002103,ST0141,P000001,257,27,2026-06-20
INV0002104,ST0141,P000012,460,50,2026-06-24
INV0002105,ST0141,P000007,491,22,2026-06-19
INV0002106,ST0141,P000006,151,90,2026-06-20
INV0002107,ST0141,P000019,155,23,2026-06-29
INV0002108,ST0141,P000009,200,59,2026-06-16
INV0002109,ST0141,P000013,45,37,2026-07-05
INV0002110,ST0141,P000010,422,31,2026-07-02
INV0002111,ST0141,P000002,321,26,2026-06-24
INV0002112,ST0141,P000015,68,93,2026-06-26
INV0002113,ST0141,P000004,232,21,2026-06-21
INV0002114,ST0141,P000020,22,46,2026-07-02
INV0002115,ST0141,P000017,161,43,2026-06-11
INV0002116,ST0142,P000005,399,57,2026-06-13
INV0002117,ST0142,P000016,468,75,2026-06-11
INV0002118,ST0142,P000010,102,62,2026-06-15
INV0002119,ST0142,P000011,266,78,2026-07-03
INV0002120,ST0142,P000012,472,40,2026-06-14
INV0002121,ST0142,P000019,321,38,2026-06-15
INV0002122,ST0142,P000020,467,20,2026-06-25
INV0002123,ST0142,P000014,132,21,2026-06-14
INV0002124,ST0142,P000013,363,32,2026-06-15
INV0002125,ST0142,P000002,311,88,2026-06-28
INV0002126,ST0142,P000006,407,20,2026-06-12
INV0002127,ST0142,P000007,217,68,2026-06-16
INV0002128,ST0142,P000001,134,44,2026-06-18
INV0002129,ST0142,P000003,336,70,2026-06-12
INV0002130,ST0142,P000008,406,35,2026-06-20
INV0002131,ST0143,P000001,343,100,2026-07-05
INV0002132,ST0143,P000019,1,49,2026-07-06
INV0002133,ST0143,P000004,56,73,2026-06-11
INV0002134,ST0143,P000020,492,51,2026-06-20
INV0002135,ST0143,P000016,474,52,2026-06-17
INV0002136,ST0143,P000002,239,53,2026-07-05
INV0002137,ST0143,P000010,289,94,2026-06-23
INV0002138,ST0143,P000014,257,89,2026-06-24
INV0002139,ST0143,P000012,334,76,2026-06-27
INV0002140,ST0143,P000018,138,47,2026-06-27
INV0002141,ST0143,P000011,236,74,2026-06-10
INV0002142,ST0143,P000003,401,64,2026-06-17
INV0002143,ST0143,P000008,380,90,2026-06-25
INV0002144,ST0143,P000006,450,57,2026-06-30
INV0002145,ST0143,P000015,41,93,2026-06-30
INV0002146,ST0144,P000015,10,86,2026-06-20
INV0002147,ST0144,P000008,73,27,2026-07-02
INV0002148,ST0144,P000009,388,72,2026-06-16
INV0002149,ST0144,P000017,16,63,2026-06-28
INV0002150,ST0144,P000018,65,89,2026-06-18
INV0002151,ST0144,P000013,45,83,2026-06-20
INV0002152,ST0144,P000014,465,24,2026-07-06
INV0002153,ST0144,P000016,263,75,2026-06-09
INV0002154,ST0144,P000004,489,54,2026-06-26
INV0002155,ST0144,P000003,217,24,2026-07-02
INV0002156,ST0144,P000011,81,99,2026-06-26
INV0002157,ST0144,P000010,349,97,2026-06-11
INV0002158,ST0144,P000012,98,28,2026-07-01
INV0002159,ST0144,P000007,240,87,2026-07-06
INV0002160,ST0144,P000002,332,97,2026-06-28
INV0002161,ST0145,P000013,357,25,2026-06-10
INV0002162,ST0145,P000006,454,33,2026-06-20
INV0002163,ST0145,P000015,61,48,2026-06-12
INV0002164,ST0145,P000005,109,53,2026-06-21
INV0002165,ST0145,P000004,236,89,2026-07-07
INV0002166,ST0145,P000018,45,75,2026-07-03
INV0002167,ST0145,P000016,292,64,2026-06-09
INV0002168,ST0145,P000012,272,35,2026-06-29
INV0002169,ST0145,P000010,234,89,2026-06-13
INV0002170,ST0145,P000001,356,97,2026-06-19
INV0002171,ST0145,P000011,475,29,2026-07-04
INV0002172,ST0145,P000019,176,22,2026-06-11
INV0002173,ST0145,P000020,396,32,2026-07-04
INV0002174,ST0145,P000002,394,78,2026-07-07
INV0002175,ST0145,P000008,87,97,2026-06-20
INV0002176,ST0146,P000017,467,39,2026-06-12
INV0002177,ST0146,P000016,95,30,2026-06-16
INV0002178,ST0146,P000007,190,86,2026-06-16
INV0002179,ST0146,P000004,167,46,2026-06-16
INV0002180,ST0146,P000013,364,50,2026-06-11
INV0002181,ST0146,P000014,214,24,2026-06-11
INV0002182,ST0146,P000020,372,73,2026-06-27
INV0002183,ST0146,P000005,149,48,2026-07-04
INV0002184,ST0146,P000019,149,67,2026-06-21
INV0002185,ST0146,P000006,115,32,2026-06-23
INV0002186,ST0146,P000012,279,81,2026-06-14
INV0002187,ST0146,P000009,336,28,2026-06-14
INV0002188,ST0146,P000008,450,27,2026-06-26
INV0002189,ST0146,P000011,12,54,2026-06-30
INV0002190,ST0146,P000001,499,99,2026-07-04
INV0002191,ST0147,P000004,422,72,2026-06-10
INV0002192,ST0147,P000002,455,50,2026-06-22
INV0002193,ST0147,P000001,10,78,2026-06-12
INV0002194,ST0147,P000016,363,90,2026-07-02
INV0002195,ST0147,P000003,446,66,2026-06-19
INV0002196,ST0147,P000013,247,43,2026-06-23
INV0002197,ST0147,P000020,375,54,2026-06-13
INV0002198,ST0147,P000017,286,46,2026-07-04
INV0002199,ST0147,P000015,374,50,2026-06-15
INV0002200,ST0147,P000019,47,28,2026-06-14
INV0002201,ST0147,P000006,406,96,2026-06-11
INV0002202,ST0147,P000014,49,88,2026-06-22
INV0002203,ST0147,P000018,149,29,2026-06-10
INV0002204,ST0147,P000005,154,21,2026-06-11
INV0002205,ST0147,P000010,81,34,2026-07-01
INV0002206,ST0148,P000004,206,90,2026-06-12
INV0002207,ST0148,P000001,233,22,2026-06-28
INV0002208,ST0148,P000018,482,46,2026-07-06
INV0002209,ST0148,P000008,17,21,2026-06-12
INV0002210,ST0148,P000017,243,65,2026-07-06
INV0002211,ST0148,P000005,16,75,2026-06-08
INV0002212,ST0148,P000015,241,55,2026-06-14
INV0002213,ST0148,P000006,414,85,2026-06-08
INV0002214,ST0148,P000016,300,88,2026-07-03
INV0002215,ST0148,P000009,275,28,2026-06-08
INV0002216,ST0148,P000010,310,37,2026-06-08
INV0002217,ST0148,P000020,315,56,2026-06-14
INV0002218,ST0148,P000003,24,95,2026-07-07
INV0002219,ST0148,P000019,453,21,2026-06-21
INV0002220,ST0148,P000002,55,71,2026-07-01
INV0002221,ST0149,P000013,155,55,2026-07-07
INV0002222,ST0149,P000004,364,86,2026-06-22
INV0002223,ST0149,P000020,267,70,2026-06-25
INV0002224,ST0149,P000017,438,43,2026-06-25
INV0002225,ST0149,P000018,171,37,2026-06-09
INV0002226,ST0149,P000005,132,58,2026-07-06
INV0002227,ST0149,P000008,26,23,2026-06-15
INV0002228,ST0149,P000009,494,87,2026-06-24
INV0002229,ST0149,P000003,53,54,2026-06-10
INV0002230,ST0149,P000007,336,81,2026-07-07
INV0002231,ST0149,P000014,274,64,2026-06-11
INV0002232,ST0149,P000016,335,74,2026-06-17
INV0002233,ST0149,P000002,216,67,2026-06-09
INV0002234,ST0149,P000012,450,93,2026-07-07
INV0002235,ST0149,P000001,16,62,2026-06-27
INV0002236,ST0150,P000014,223,69,2026-06-18
INV0002237,ST0150,P000017,83,55,2026-06-10
INV0002238,ST0150,P000009,233,36,2026-07-02
INV0002239,ST0150,P000016,423,50,2026-06-13
INV0002240,ST0150,P000018,470,41,2026-06-16
INV0002241,ST0150,P000015,191,70,2026-06-08
INV0002242,ST0150,P000003,58,30,2026-06-16
INV0002243,ST0150,P000019,460,27,2026-07-01
INV0002244,ST0150,P000006,205,89,2026-06-28
INV0002245,ST0150,P000001,2,80,2026-06-10
INV0002246,ST0150,P000013,467,95,2026-06-18
INV0002247,ST0150,P000008,29,43,2026-06-14
INV0002248,ST0150,P000010,261,47,2026-06-15
INV0002249,ST0150,P000020,63,66,2026-06-22
INV0002250,ST0150,P000012,118,62,2026-06-24
INV0002251,ST0151,P000013,327,25,2026-06-11
INV0002252,ST0151,P000017,481,54,2026-06-14
INV0002253,ST0151,P000002,256,31,2026-07-05
INV0002254,ST0151,P000008,480,70,2026-07-03
INV0002255,ST0151,P000019,259,81,2026-06-13
INV0002256,ST0151,P000005,239,27,2026-06-18
INV0002257,ST0151,P000006,363,45,2026-06-10
INV0002258,ST0151,P000010,150,49,2026-06-11
INV0002259,ST0151,P000016,368,73,2026-06-24
INV0002260,ST0151,P000020,489,40,2026-06-30
INV0002261,ST0151,P000014,415,65,2026-07-06
INV0002262,ST0151,P000011,9,96,2026-06-20
INV0002263,ST0151,P000012,18,85,2026-07-02
INV0002264,ST0151,P000015,361,77,2026-07-04
INV0002265,ST0151,P000003,478,90,2026-06-13
INV0002266,ST0152,P000005,346,50,2026-07-05
INV0002267,ST0152,P000018,347,74,2026-06-24
INV0002268,ST0152,P000001,382,39,2026-06-27
INV0002269,ST0152,P000017,493,65,2026-06-24
INV0002270,ST0152,P000011,369,73,2026-06-09
INV0002271,ST0152,P000004,231,40,2026-06-28
INV0002272,ST0152,P000003,168,22,2026-06-20
INV0002273,ST0152,P000010,357,57,2026-06-29
INV0002274,ST0152,P000013,192,77,2026-06-14
INV0002275,ST0152,P000019,387,95,2026-06-24
INV0002276,ST0152,P000012,406,36,2026-06-11
INV0002277,ST0152,P000008,412,66,2026-06-22
INV0002278,ST0152,P000014,259,59,2026-06-29
INV0002279,ST0152,P000020,467,77,2026-06-28
INV0002280,ST0152,P000009,464,92,2026-06-11
INV0002281,ST0153,P000007,221,87,2026-06-26
INV0002282,ST0153,P000006,306,41,2026-06-18
INV0002283,ST0153,P000013,461,40,2026-06-26
INV0002284,ST0153,P000008,334,34,2026-06-19
INV0002285,ST0153,P000015,106,40,2026-06-27
INV0002286,ST0153,P000020,313,98,2026-06-17
INV0002287,ST0153,P000005,284,45,2026-06-11
INV0002288,ST0153,P000014,214,65,2026-06-13
INV0002289,ST0153,P000012,428,88,2026-06-20
INV0002290,ST0153,P000009,390,70,2026-06-14
INV0002291,ST0153,P000016,249,64,2026-06-29
INV0002292,ST0153,P000003,223,59,2026-07-05
INV0002293,ST0153,P000017,87,68,2026-07-03
INV0002294,ST0153,P000011,487,33,2026-06-21
INV0002295,ST0153,P000004,358,60,2026-06-28
INV0002296,ST0154,P000001,351,35,2026-06-11
INV0002297,ST0154,P000006,79,44,2026-06-21
INV0002298,ST0154,P000013,217,48,2026-06-17
INV0002299,ST0154,P000010,142,33,2026-06-21
INV0002300,ST0154,P000017,19,68,2026-06-28
INV0002301,ST0154,P000019,401,56,2026-06-19
INV0002302,ST0154,P000011,476,85,2026-06-13
INV0002303,ST0154,P000012,377,57,2026-06-11
INV0002304,ST0154,P000005,328,28,2026-06-30
INV0002305,ST0154,P000002,91,76,2026-06-08
INV0002306,ST0154,P000008,199,52,2026-06-27
INV0002307,ST0154,P000020,406,94,2026-06-16
INV0002308,ST0154,P000014,256,76,2026-07-01
INV0002309,ST0154,P000003,460,63,2026-06-16
INV0002310,ST0154,P000004,43,96,2026-06-20
INV0002311,ST0155,P000001,228,22,2026-06-30
INV0002312,ST0155,P000002,395,91,2026-06-22
INV0002313,ST0155,P000018,32,84,2026-06-14
INV0002314,ST0155,P000009,411,63,2026-06-08
INV0002315,ST0155,P000008,231,78,2026-06-15
INV0002316,ST0155,P000019,25,75,2026-06-18
INV0002317,ST0155,P000010,51,81,2026-06-10
INV0002318,ST0155,P000011,32,42,2026-06-11
INV0002319,ST0155,P000006,372,26,2026-07-06
INV0002320,ST0155,P000014,371,47,2026-06-08
INV0002321,ST0155,P000013,92,70,2026-06-15
INV0002322,ST0155,P000016,460,35,2026-07-07
INV0002323,ST0155,P000005,343,25,2026-06-24
INV0002324,ST0155,P000004,445,76,2026-06-29
INV0002325,ST0155,P000007,311,98,2026-06-12
INV0002326,ST0156,P000004,120,27,2026-07-01
INV0002327,ST0156,P000009,476,54,2026-06-20
INV0002328,ST0156,P000007,256,79,2026-06-19
INV0002329,ST0156,P000017,184,41,2026-06-24
INV0002330,ST0156,P000016,192,97,2026-06-09
INV0002331,ST0156,P000006,372,62,2026-06-21
INV0002332,ST0156,P000013,135,34,2026-06-23
INV0002333,ST0156,P000018,428,38,2026-06-28
INV0002334,ST0156,P000010,271,61,2026-06-21
INV0002335,ST0156,P000011,311,39,2026-06-18
INV0002336,ST0156,P000020,267,20,2026-07-02
INV0002337,ST0156,P000002,348,65,2026-06-14
INV0002338,ST0156,P000019,140,26,2026-06-26
INV0002339,ST0156,P000015,270,31,2026-06-22
INV0002340,ST0156,P000014,465,49,2026-06-26
INV0002341,ST0157,P000009,297,87,2026-06-30
INV0002342,ST0157,P000002,250,69,2026-07-02
INV0002343,ST0157,P000011,2,53,2026-06-08
INV0002344,ST0157,P000015,94,61,2026-06-23
INV0002345,ST0157,P000008,190,50,2026-06-15
INV0002346,ST0157,P000006,102,87,2026-07-06
INV0002347,ST0157,P000016,221,85,2026-06-12
INV0002348,ST0157,P000010,481,41,2026-06-20
INV0002349,ST0157,P000007,376,61,2026-06-11
INV0002350,ST0157,P000013,101,67,2026-07-07
INV0002351,ST0157,P000005,377,48,2026-06-10
INV0002352,ST0157,P000012,89,46,2026-06-20
INV0002353,ST0157,P000019,457,38,2026-06-28
INV0002354,ST0157,P000004,283,20,2026-06-19
INV0002355,ST0157,P000017,116,89,2026-06-21
INV0002356,ST0158,P000016,125,28,2026-06-18
INV0002357,ST0158,P000006,346,45,2026-07-03
INV0002358,ST0158,P000007,130,52,2026-06-13
INV0002359,ST0158,P000020,357,82,2026-06-27
INV0002360,ST0158,P000002,18,98,2026-06-20
INV0002361,ST0158,P000009,343,25,2026-06-09
INV0002362,ST0158,P000004,95,100,2026-06-25
INV0002363,ST0158,P000014,362,79,2026-06-18
INV0002364,ST0158,P000008,89,60,2026-06-23
INV0002365,ST0158,P000010,78,80,2026-06-08
INV0002366,ST0158,P000015,201,47,2026-07-03
INV0002367,ST0158,P000017,457,82,2026-06-20
INV0002368,ST0158,P000003,208,55,2026-06-14
INV0002369,ST0158,P000011,69,42,2026-06-27
INV0002370,ST0158,P000018,394,89,2026-07-03
INV0002371,ST0159,P000005,264,38,2026-06-08
INV0002372,ST0159,P000001,246,60,2026-06-30
INV0002373,ST0159,P000002,464,30,2026-06-24
INV0002374,ST0159,P000019,113,72,2026-06-13
INV0002375,ST0159,P000018,27,28,2026-06-16
INV0002376,ST0159,P000015,420,51,2026-06-08
INV0002377,ST0159,P000012,214,78,2026-07-03
INV0002378,ST0159,P000020,90,68,2026-06-17
INV0002379,ST0159,P000006,159,46,2026-06-27
INV0002380,ST0159,P000010,395,60,2026-06-20
INV0002381,ST0159,P000007,111,75,2026-06-10
INV0002382,ST0159,P000003,189,81,2026-06-16
INV0002383,ST0159,P000013,384,34,2026-06-14
INV0002384,ST0159,P000011,347,79,2026-06-16
INV0002385,ST0159,P000004,165,28,2026-06-22
INV0002386,ST0160,P000013,135,22,2026-06-25
INV0002387,ST0160,P000016,339,61,2026-06-26
INV0002388,ST0160,P000014,42,25,2026-06-13
INV0002389,ST0160,P000006,394,44,2026-06-20
INV0002390,ST0160,P000012,164,55,2026-06-27
INV0002391,ST0160,P000017,111,62,2026-06-11
INV0002392,ST0160,P000010,418,98,2026-06-30
INV0002393,ST0160,P000019,197,52,2026-06-22
INV0002394,ST0160,P000004,245,43,2026-06-23
INV0002395,ST0160,P000015,382,95,2026-07-07
INV0002396,ST0160,P000008,485,46,2026-07-04
INV0002397,ST0160,P000009,260,25,2026-06-22
INV0002398,ST0160,P000007,142,76,2026-06-08
INV0002399,ST0160,P000011,162,91,2026-06-21
INV0002400,ST0160,P000018,288,21,2026-07-05
INV0002401,ST0161,P000007,444,98,2026-06-15
INV0002402,ST0161,P000008,432,59,2026-06-13
INV0002403,ST0161,P000016,82,70,2026-07-01
INV0002404,ST0161,P000005,281,43,2026-07-02
INV0002405,ST0161,P000014,327,71,2026-06-26
INV0002406,ST0161,P000006,492,23,2026-07-05
INV0002407,ST0161,P000001,432,67,2026-06-17
INV0002408,ST0161,P000013,379,42,2026-06-16
INV0002409,ST0161,P000011,231,34,2026-07-07
INV0002410,ST0161,P000019,298,38,2026-06-16
INV0002411,ST0161,P000018,449,52,2026-06-20
INV0002412,ST0161,P000002,33,36,2026-06-10
INV0002413,ST0161,P000012,223,45,2026-07-07
