preference_id,customer_id,email_opt_in,sms_opt_in,preferred_language,preferred_channel,last_updated_date
PR003506,C003506,True,True,English,SMS,2022-10-17
PR003507,C003507,True,False,Spanish,Email,2025-12-22
PR003508,C003508,True,True,English,None,2025-02-21
PR003509,C003509,True,True,English,SMS,2023-01-01
PR003510,C003510,True,True,Spanish,Mobile App,2024-05-29
PR003511,C003511,False,True,Spanish,None,2023-08-31
PR003512,C003512,False,True,English,None,2022-05-07
PR003513,C003513,False,True,English,None,2025-08-08
PR003514,C003514,False,True,English,SMS,2026-06-17
PR003515,C003515,False,True,Spanish,Email,2024-09-19
PR003516,C003516,False,True,Spanish,Email,2022-04-09
PR003517,C003517,True,True,English,None,2024-04-24
PR003518,C003518,False,False,English,None,2026-01-13
PR003519,C003519,False,True,English,Email,2023-09-06
PR003520,C003520,True,True,English,Email,2025-05-22
PR003521,C003521,False,True,English,SMS,2024-09-03
PR003522,C003522,True,True,English,Email,2026-06-28
PR003523,C003523,True,True,English,Mobile App,2024-02-01
PR003524,C003524,False,True,Spanish,Email,2026-06-01
PR003525,C003525,True,False,English,SMS,2023-03-12
PR003526,C003526,False,True,English,Mobile App,2026-05-03
PR003527,C003527,True,True,English,Mobile App,2025-07-09
PR003528,C003528,True,True,English,Email,2024-09-09
PR003529,C003529,True,True,English,SMS,2025-02-01
PR003530,C003530,True,True,English,Email,2023-05-13
PR003531,C003531,False,False,English,SMS,2025-03-03
PR003532,C003532,True,False,Spanish,None,2024-11-30
PR003533,C003533,True,False,English,Mobile App,2025-12-23
PR003534,C003534,True,True,English,Email,2026-04-30
PR003535,C003535,False,False,Spanish,None,2026-04-19
PR003536,C003536,True,False,Spanish,Email,2026-06-09
PR003537,C003537,True,True,English,Email,2026-06-17
PR003538,C003538,True,False,English,None,2025-12-09
PR003539,C003539,True,True,English,Mobile App,2026-01-21
PR003540,C003540,True,True,English,Mobile App,2026-06-08
PR003541,C003541,True,True,English,SMS,2025-05-25
PR003542,C003542,False,False,English,None,2025-06-12
PR003543,C003543,False,True,Spanish,None,2024-07-23
PR003544,C003544,True,True,English,Email,2026-05-04
PR003545,C003545,True,False,English,Email,2026-07-02
PR003546,C003546,True,True,Spanish,Email,2023-10-18
PR003547,C003547,True,False,Spanish,SMS,2025-09-08
PR003548,C003548,True,True,Spanish,Email,2026-06-16
PR003549,C003549,False,True,English,None,2026-07-05
PR003550,C003550,True,False,English,Email,2026-07-03
PR003551,C003551,True,True,Spanish,None,2023-04-01
PR003552,C003552,True,False,English,Mobile App,2026-01-07
PR003553,C003553,True,True,English,Mobile App,2026-06-10
PR003554,C003554,True,True,Spanish,SMS,2023-12-18
PR003555,C003555,True,True,English,SMS,2023-03-15
PR003556,C003556,False,True,English,Email,2026-02-07
PR003557,C003557,False,True,English,None,2022-09-11
PR003558,C003558,True,True,English,Email,2025-07-02
PR003559,C003559,True,True,English,SMS,2022-09-26
PR003560,C003560,True,True,English,SMS,2026-06-05
PR003561,C003561,True,True,English,SMS,2026-06-17
PR003562,C003562,True,True,English,Email,2026-05-12
PR003563,C003563,False,True,English,SMS,2026-04-01
PR003564,C003564,True,False,Spanish,Mobile App,2025-01-23
PR003565,C003565,True,False,English,Mobile App,2022-11-13
PR003566,C003566,True,False,English,None,2026-06-15
PR003567,C003567,True,True,English,Email,2026-02-03
PR003568,C003568,True,True,English,None,2025-10-04
PR003569,C003569,True,True,English,None,2024-11-05
PR003570,C003570,True,False,English,Email,2025-05-16
PR003571,C003571,True,False,English,Email,2026-02-23
PR003572,C003572,False,True,English,Mobile App,2023-09-23
PR003573,C003573,False,False,Spanish,SMS,2026-04-23
PR003574,C003574,True,True,English,Email,2023-11-06
PR003575,C003575,True,True,English,Email,2026-06-27
PR003576,C003576,True,False,Spanish,Mobile App,2026-02-12
PR003577,C003577,True,True,Spanish,Email,2026-06-06
PR003578,C003578,True,True,English,None,2026-04-29
PR003579,C003579,False,True,Spanish,SMS,2023-03-12
PR003580,C003580,True,False,English,SMS,2026-03-07
PR003581,C003581,True,False,English,None,2026-06-13
PR003582,C003582,True,True,English,SMS,2026-06-28
PR003583,C003583,True,True,English,SMS,2026-02-12
PR003584,C003584,True,True,English,None,2026-06-11
PR003585,C003585,True,True,English,Mobile App,2025-05-30
PR003586,C003586,False,True,English,None,2025-05-24
PR003587,C003587,False,True,English,None,2023-12-05
PR003588,C003588,True,True,Spanish,Email,2026-02-26
PR003589,C003589,True,False,English,Mobile App,2026-02-28
PR003590,C003590,False,True,English,SMS,2025-01-07
PR003591,C003591,True,True,English,Email,2024-04-01
PR003592,C003592,True,True,English,Email,2024-10-02
PR003593,C003593,True,False,Spanish,Email,2025-01-12
PR003594,C003594,True,False,English,Mobile App,2023-09-03
PR003595,C003595,True,True,English,SMS,2026-01-08
PR003596,C003596,False,False,English,Email,2024-12-30
PR003597,C003597,True,True,English,SMS,2025-04-30
PR003598,C003598,True,True,English,Mobile App,2026-03-29
PR003599,C003599,True,True,Spanish,None,2025-05-07
PR003600,C003600,True,False,Spanish,Mobile App,2026-06-08
PR003601,C003601,True,True,English,SMS,2025-07-20
PR003602,C003602,False,True,English,Mobile App,2025-07-17
PR003603,C003603,True,False,Spanish,Mobile App,2023-05-08
PR003604,C003604,True,False,Spanish,None,2025-08-01
PR003605,C003605,True,False,English,None,2025-12-12
PR003606,C003606,False,True,English,SMS,2025-09-24
PR003607,C003607,True,False,English,Email,2025-01-30
PR003608,C003608,True,True,English,Mobile App,2024-09-05
PR003609,C003609,True,True,Spanish,SMS,2024-12-30
PR003610,C003610,False,True,Spanish,None,2026-04-27
PR003611,C003611,False,False,English,SMS,2026-06-29
PR003612,C003612,True,True,English,Mobile App,2026-01-14
PR003613,C003613,True,True,Spanish,Mobile App,2024-11-08
PR003614,C003614,True,True,English,Email,2025-11-17
PR003615,C003615,True,True,English,Email,2024-05-20
PR003616,C003616,False,True,Spanish,Email,2026-03-20
PR003617,C003617,False,False,English,SMS,2026-06-20
PR003618,C003618,True,False,English,None,2026-02-08
PR003619,C003619,True,True,Spanish,None,2025-06-24
PR003620,C003620,True,False,English,SMS,2025-11-13
PR003621,C003621,False,False,English,SMS,2026-02-03
PR003622,C003622,False,True,Spanish,SMS,2025-06-03
PR003623,C003623,True,False,Spanish,Email,2026-06-03
PR003624,C003624,True,True,English,Mobile App,2026-02-05
PR003625,C003625,True,True,English,Mobile App,2022-04-01
PR003626,C003626,True,False,English,Email,2025-01-24
PR003627,C003627,True,False,English,None,2026-02-04
PR003628,C003628,True,True,Spanish,None,2025-04-11
PR003629,C003629,True,False,English,Email,2023-06-27
PR003630,C003630,True,True,Spanish,None,2026-04-10
PR003631,C003631,False,True,English,Email,2025-06-05
PR003632,C003632,True,True,English,None,2025-12-29
PR003633,C003633,True,False,English,None,2023-03-29
PR003634,C003634,True,True,Spanish,None,2023-03-23
PR003635,C003635,False,True,English,Email,2024-11-13
PR003636,C003636,True,True,Spanish,Email,2025-06-11
PR003637,C003637,True,True,English,Mobile App,2025-09-08
PR003638,C003638,True,False,English,None,2025-09-07
PR003639,C003639,True,True,Spanish,Mobile App,2026-04-13
PR003640,C003640,True,True,English,Email,2025-10-19
PR003641,C003641,True,False,English,Email,2024-06-17
PR003642,C003642,True,False,English,Email,2024-11-09
PR003643,C003643,True,True,Spanish,Email,2025-12-25
PR003644,C003644,True,True,English,Email,2023-11-24
PR003645,C003645,True,False,English,Email,2024-05-14
PR003646,C003646,True,False,Spanish,Email,2026-03-29
PR003647,C003647,False,True,English,None,2024-09-01
PR003648,C003648,True,True,English,None,2026-03-20
PR003649,C003649,True,True,English,SMS,2026-01-27
PR003650,C003650,True,True,English,None,2025-05-21
PR003651,C003651,True,True,English,Mobile App,2024-12-29
PR003652,C003652,True,True,English,None,2026-03-02
PR003653,C003653,False,True,English,None,2025-06-24
PR003654,C003654,True,True,English,None,2022-09-24
PR003655,C003655,True,True,English,Email,2025-02-23
PR003656,C003656,False,True,Spanish,SMS,2024-06-02
PR003657,C003657,False,False,Spanish,SMS,2025-03-05
PR003658,C003658,True,True,English,Mobile App,2023-06-26
PR003659,C003659,True,True,Spanish,SMS,2025-07-26
PR003660,C003660,True,True,English,None,2024-08-01
PR003661,C003661,True,False,Spanish,Mobile App,2026-05-20
PR003662,C003662,True,True,English,None,2022-02-06
PR003663,C003663,True,True,English,Email,2025-05-21
PR003664,C003664,False,True,English,Email,2026-05-28
PR003665,C003665,False,True,English,Email,2026-04-05
PR003666,C003666,True,True,English,SMS,2026-04-29
PR003667,C003667,True,False,English,Email,2023-07-13
PR003668,C003668,True,True,Spanish,Email,2026-02-13
PR003669,C003669,True,True,English,None,2024-05-28
PR003670,C003670,True,True,English,Mobile App,2024-07-21
PR003671,C003671,True,False,English,None,2025-03-05
PR003672,C003672,True,False,Spanish,Mobile App,2026-02-13
PR003673,C003673,False,True,English,Email,2026-04-22
PR003674,C003674,False,True,Spanish,Email,2026-04-17
PR003675,C003675,True,True,English,SMS,2024-05-20
PR003676,C003676,True,True,English,None,2025-12-26
PR003677,C003677,True,True,English,Mobile App,2026-04-04
PR003678,C003678,False,False,English,SMS,2026-04-26
PR003679,C003679,True,False,English,SMS,2026-01-17
PR003680,C003680,True,True,Spanish,SMS,2026-04-09
PR003681,C003681,True,False,English,None,2026-05-23
PR003682,C003682,True,False,English,Mobile App,2026-07-03
PR003683,C003683,True,True,English,Email,2022-09-14
PR003684,C003684,False,True,English,None,2026-05-17
PR003685,C003685,True,True,English,SMS,2026-01-22
PR003686,C003686,False,True,Spanish,Email,2025-10-31
PR003687,C003687,True,False,English,SMS,2023-08-31
PR003688,C003688,True,True,Spanish,None,2025-10-15
PR003689,C003689,True,True,Spanish,Mobile App,2025-07-06
PR003690,C003690,True,True,Spanish,SMS,2025-12-31
PR003691,C003691,True,True,English,Mobile App,2026-05-13
PR003692,C003692,True,False,English,Mobile App,2024-05-29
PR003693,C003693,True,False,Spanish,Email,2026-06-03
PR003694,C003694,True,True,English,None,2024-11-27
PR003695,C003695,False,True,Spanish,Mobile App,2025-04-26
PR003696,C003696,True,True,English,SMS,2025-05-05
PR003697,C003697,False,True,English,Mobile App,2024-01-24
PR003698,C003698,True,True,English,Email,2025-10-11
PR003699,C003699,True,True,English,SMS,2024-05-31
PR003700,C003700,True,False,English,Email,2026-07-04
PR003701,C003701,True,True,English,Email,2026-04-19
PR003702,C003702,True,True,English,Email,2025-09-26
PR003703,C003703,True,False,English,SMS,2026-02-17
PR003704,C003704,False,True,English,SMS,2023-11-02
PR003705,C003705,True,True,English,None,2024-11-04
PR003706,C003706,True,True,Spanish,SMS,2024-08-19
PR003707,C003707,True,True,English,Email,2025-01-01
PR003708,C003708,False,True,English,Mobile App,2024-01-13
PR003709,C003709,False,True,Spanish,Email,2026-04-12
PR003710,C003710,True,True,Spanish,SMS,2025-12-22
PR003711,C003711,True,True,English,SMS,2024-04-18
PR003712,C003712,True,True,Spanish,Email,2024-10-04
PR003713,C003713,False,False,Spanish,Mobile App,2025-02-11
PR003714,C003714,True,True,Spanish,Email,2025-08-13
PR003715,C003715,True,False,English,None,2024-10-02
PR003716,C003716,True,False,English,None,2025-09-05
PR003717,C003717,True,True,English,Email,2025-03-16
PR003718,C003718,True,True,English,Email,2025-05-30
PR003719,C003719,False,True,English,None,2026-05-28
PR003720,C003720,True,False,Spanish,Email,2024-11-15
PR003721,C003721,True,False,English,Email,2026-06-16
PR003722,C003722,True,True,English,None,2025-09-08
PR003723,C003723,False,True,English,Mobile App,2025-12-23
PR003724,C003724,True,True,English,SMS,2026-02-07
PR003725,C003725,False,False,English,Mobile App,2025-08-21
PR003726,C003726,True,False,English,None,2024-06-27
PR003727,C003727,True,False,English,None,2023-11-23
PR003728,C003728,False,True,Spanish,None,2025-04-04
PR003729,C003729,False,True,English,Email,2026-05-30
PR003730,C003730,False,True,English,SMS,2022-11-12
PR003731,C003731,True,True,English,Mobile App,2026-06-02
PR003732,C003732,True,True,English,SMS,2026-04-21
PR003733,C003733,True,True,English,Email,2026-06-29
PR003734,C003734,True,True,English,Email,2022-08-31
PR003735,C003735,True,False,English,Mobile App,2025-07-19
PR003736,C003736,False,False,Spanish,SMS,2026-06-05
PR003737,C003737,True,False,Spanish,Email,2024-03-17
PR003738,C003738,True,True,English,SMS,2025-11-26
PR003739,C003739,True,True,English,Email,2025-10-20
PR003740,C003740,True,True,English,SMS,2023-11-05
PR003741,C003741,True,True,Spanish,None,2023-07-11
PR003742,C003742,False,True,English,Mobile App,2023-05-03
PR003743,C003743,True,True,English,Mobile App,2023-05-18
PR003744,C003744,True,True,Spanish,SMS,2024-12-26
PR003745,C003745,True,False,Spanish,None,2025-09-28
PR003746,C003746,True,True,English,Mobile App,2026-02-24
PR003747,C003747,True,True,English,SMS,2025-08-20
PR003748,C003748,False,True,Spanish,Email,2024-06-13
PR003749,C003749,True,True,English,SMS,2026-02-27
PR003750,C003750,True,False,English,SMS,2025-12-16
PR003751,C003751,True,False,Spanish,SMS,2025-10-06
PR003752,C003752,True,True,English,SMS,2024-09-18
PR003753,C003753,True,False,English,Email,2025-10-16
PR003754,C003754,True,True,Spanish,None,2024-07-01
PR003755,C003755,False,False,English,Mobile App,2024-02-22
PR003756,C003756,True,True,Spanish,Mobile App,2026-06-30
PR003757,C003757,True,True,English,Mobile App,2024-03-19
PR003758,C003758,True,True,English,None,2024-08-10
PR003759,C003759,True,True,English,Mobile App,2026-05-25
PR003760,C003760,True,True,English,Email,2026-02-22
PR003761,C003761,True,False,English,SMS,2024-08-31
PR003762,C003762,True,False,English,Mobile App,2026-04-18
PR003763,C003763,True,True,English,Email,2026-03-13
PR003764,C003764,False,True,English,Mobile App,2026-03-06
PR003765,C003765,True,True,English,Email,2025-11-30
PR003766,C003766,False,True,Spanish,None,2022-03-17
PR003767,C003767,True,True,Spanish,Email,2026-02-16
PR003768,C003768,True,False,Spanish,None,2026-06-16
PR003769,C003769,True,False,Spanish,Email,2026-05-18
PR003770,C003770,True,True,Spanish,Email,2026-02-14
PR003771,C003771,False,False,English,SMS,2024-02-24
PR003772,C003772,False,False,English,Email,2023-06-23
PR003773,C003773,False,True,English,None,2025-05-05
PR003774,C003774,True,True,Spanish,Email,2025-01-29
PR003775,C003775,True,False,English,Email,2024-12-28
PR003776,C003776,True,True,English,SMS,2025-02-17
PR003777,C003777,False,True,English,SMS,2026-05-27
PR003778,C003778,True,True,Spanish,SMS,2025-01-24
PR003779,C003779,True,True,English,Email,2025-12-17
PR003780,C003780,True,False,English,Email,2024-09-29
PR003781,C003781,True,False,English,None,2022-10-24
PR003782,C003782,True,False,Spanish,Mobile App,2026-07-03
PR003783,C003783,True,True,English,Mobile App,2026-05-20
PR003784,C003784,False,True,English,None,2024-12-05
PR003785,C003785,True,True,English,SMS,2026-05-28
PR003786,C003786,False,False,Spanish,Email,2025-09-01
PR003787,C003787,True,True,English,Mobile App,2023-09-05
PR003788,C003788,False,True,English,None,2025-07-07
PR003789,C003789,True,True,English,None,2024-12-27
PR003790,C003790,False,True,English,SMS,2026-04-27
PR003791,C003791,True,True,Spanish,Email,2026-06-10
PR003792,C003792,True,True,English,SMS,2025-10-24
PR003793,C003793,True,False,English,None,2026-04-06
PR003794,C003794,False,True,English,Mobile App,2025-09-26
PR003795,C003795,True,True,English,Mobile App,2025-10-15
PR003796,C003796,True,True,Spanish,Mobile App,2024-11-10
PR003797,C003797,True,True,English,Mobile App,2026-01-06
PR003798,C003798,True,False,Spanish,None,2025-01-09
PR003799,C003799,False,False,English,SMS,2023-11-23
PR003800,C003800,True,True,English,Email,2026-03-15
PR003801,C003801,True,False,English,SMS,2026-01-06
PR003802,C003802,True,False,English,SMS,2024-02-28
PR003803,C003803,True,False,Spanish,Email,2025-12-28
PR003804,C003804,True,False,English,Email,2023-04-01
PR003805,C003805,True,False,Spanish,None,2026-05-24
PR003806,C003806,True,True,English,None,2026-04-18
PR003807,C003807,True,True,Spanish,Mobile App,2024-10-26
PR003808,C003808,False,False,Spanish,None,2022-08-22
PR003809,C003809,True,False,English,Email,2024-07-29
PR003810,C003810,True,True,English,None,2024-12-22
PR003811,C003811,False,True,English,None,2026-06-25
PR003812,C003812,True,True,English,Mobile App,2026-05-08
PR003813,C003813,True,False,English,Email,2026-02-20
PR003814,C003814,True,False,English,None,2025-03-11
PR003815,C003815,True,True,English,None,2025-03-12
PR003816,C003816,True,True,English,Mobile App,2025-09-30
PR003817,C003817,True,False,Spanish,Email,2026-05-10
PR003818,C003818,True,False,English,SMS,2023-09-07
PR003819,C003819,True,False,English,None,2026-03-30
PR003820,C003820,False,True,Spanish,Email,2026-04-22
PR003821,C003821,False,True,English,None,2026-02-01
PR003822,C003822,False,True,English,Email,2025-06-08
PR003823,C003823,False,True,English,SMS,2024-11-26
PR003824,C003824,True,True,English,Mobile App,2025-02-05
PR003825,C003825,True,True,English,SMS,2026-03-04
PR003826,C003826,True,True,English,SMS,2024-06-15
PR003827,C003827,True,True,English,Mobile App,2024-07-19
