transaction_id,customer_id,store_id,transaction_date,payment_method,transaction_total
T0001568,C009260,ST0331,2025-10-21,Debit Card,24.83
T0001569,C008326,ST0216,2026-05-16,Debit Card,207.25
T0001570,C007973,ST0261,2025-02-18,Credit Card,175.47
T0001571,C007597,ST0215,2024-10-13,Mobile Payment,223.99
T0001572,C007350,ST0216,2024-10-10,Mobile Payment,29.68
T0001573,C006930,ST0257,2025-06-01,Credit Card,30.91
T0001574,C008596,ST0149,2025-04-12,Debit Card,7.73
T0001575,C001228,ST0173,2025-03-03,Debit Card,208.27
T0001576,C005817,ST0007,2024-08-06,Credit Card,173.03
T0001577,C007679,ST0198,2025-06-04,Credit Card,166.41
T0001578,C000561,ST0060,2026-04-25,Credit Card,135.57
T0001579,C008532,ST0131,2025-07-21,Credit Card,56.62
T0001580,C004123,ST0349,2024-10-17,Mobile Payment,39.33
T0001581,C003572,ST0204,2024-07-21,Debit Card,121.08
T0001582,C000960,ST0152,2026-05-06,Debit Card,28.38
T0001583,C001606,ST0194,2024-10-22,Debit Card,134.81
T0001584,C001554,ST0300,2024-11-24,Debit Card,74.65
T0001585,C009754,ST0112,2024-12-22,Debit Card,204.51
T0001586,C001998,ST0001,2025-08-11,Cash,105.96
T0001587,C008032,ST0073,2026-03-27,Debit Card,226.18
T0001588,C005828,ST0279,2025-08-04,Cash,187.21
T0001589,C004695,ST0237,2026-03-25,Cash,77.12
T0001590,C006281,ST0228,2024-11-01,Cash,52.02
T0001591,C003045,ST0112,2024-12-24,Credit Card,152.08
T0001592,C008479,ST0307,2025-05-01,Debit Card,113.48
T0001593,C009641,ST0263,2025-11-14,Credit Card,111.37
T0001594,C005422,ST0012,2025-07-20,Cash,70.95
T0001595,C008249,ST0033,2025-05-29,Credit Card,199.87
T0001596,C003810,ST0197,2026-05-10,Debit Card,151.44
T0001597,C007243,ST0310,2024-11-07,Credit Card,158.16
T0001598,C009777,ST0002,2025-12-23,Debit Card,152.55
T0001599,C000805,ST0206,2024-08-17,Cash,90.88
T0001600,C003805,ST0232,2025-01-07,Credit Card,160.7
T0001601,C000530,ST0156,2025-04-14,Cash,146.47
T0001602,C007289,ST0082,2026-02-14,Mobile Payment,177.26
T0001603,C004356,ST0302,2025-07-23,Credit Card,197.62
T0001604,C005464,ST0120,2025-11-20,Credit Card,53.3
T0001605,C009297,ST0205,2026-02-05,Credit Card,98.17
T0001606,C000879,ST0343,2025-03-22,Credit Card,158.37
T0001607,C003992,ST0128,2025-03-06,Mobile Payment,39.65
T0001608,C009468,ST0185,2025-07-25,Mobile Payment,164.17
T0001609,C006283,ST0270,2024-12-09,Cash,94.36
T0001610,C009108,ST0286,2025-01-19,Debit Card,180.37
T0001611,C003839,ST0144,2026-01-19,Mobile Payment,66.49
T0001612,C001838,ST0075,2024-10-20,Debit Card,205.11
T0001613,C001453,ST0071,2025-03-04,Credit Card,131.96
T0001614,C006133,ST0025,2026-04-14,Credit Card,204.68
T0001615,C004596,ST0102,2025-06-13,Cash,140.54
T0001616,C000298,ST0138,2025-01-28,Cash,73.66
T0001617,C001850,ST0204,2026-03-09,Mobile Payment,158.53
T0001618,C007376,ST0233,2024-12-29,Debit Card,207.09
T0001619,C009034,ST0265,2025-10-17,Credit Card,128.77
T0001620,C007448,ST0329,2026-02-05,Debit Card,193.25
T0001621,C001690,ST0108,2025-03-04,Debit Card,199.88
T0001622,C000230,ST0274,2025-02-25,Mobile Payment,102.69
T0001623,C005225,ST0198,2024-12-17,Debit Card,122.35
T0001624,C007151,ST0196,2025-01-03,Cash,141.87
T0001625,C003446,ST0016,2024-08-01,Debit Card,135.89
T0001626,C009489,ST0135,2025-09-16,Mobile Payment,146.35
T0001627,C009046,ST0330,2024-11-02,Credit Card,93.38
T0001628,C009127,ST0024,2025-01-09,Credit Card,6.03
T0001629,C005538,ST0058,2025-03-04,Credit Card,35.61
T0001630,C002679,ST0122,2024-08-31,Cash,128.1
T0001631,C002832,ST0110,2024-10-14,Credit Card,138.87
T0001632,C001279,ST0253,2026-01-16,Credit Card,20.03
T0001633,C005837,ST0317,2024-12-20,Credit Card,140.97
T0001634,C006896,ST0164,2025-02-25,Mobile Payment,28.59
T0001635,C005551,ST0322,2025-01-13,Credit Card,202.96
T0001636,C002385,ST0111,2024-07-27,Mobile Payment,208.45
T0001637,C009072,ST0070,2025-03-19,Debit Card,225.71
T0001638,C004325,ST0331,2024-09-07,Mobile Payment,42.31
T0001639,C000146,ST0014,2025-11-27,Credit Card,64.96
T0001640,C009808,ST0352,2025-06-06,Credit Card,79.78
T0001641,C006303,ST0064,2025-03-29,Mobile Payment,27.53
T0001642,C002803,ST0179,2024-11-09,Credit Card,209.84
T0001643,C008145,ST0221,2024-11-22,Mobile Payment,221.17
T0001644,C003004,ST0258,2024-10-18,Cash,22.51
T0001645,C008170,ST0320,2025-02-04,Cash,169.33
T0001646,C001916,ST0094,2026-04-25,Credit Card,162.82
T0001647,C008316,ST0111,2024-11-24,Credit Card,167.97
T0001648,C002912,ST0274,2026-05-09,Cash,8.82
T0001649,C005834,ST0223,2025-09-18,Mobile Payment,116.14
T0001650,C007211,ST0256,2026-06-07,Cash,94.1
T0001651,C004417,ST0144,2026-01-08,Credit Card,147.58
T0001652,C003099,ST0127,2025-06-10,Cash,123.23
T0001653,C005781,ST0041,2025-05-01,Credit Card,204.81
T0001654,C009249,ST0117,2024-10-05,Mobile Payment,11.97
T0001655,C008014,ST0078,2025-03-08,Mobile Payment,58.38
T0001656,C004290,ST0134,2026-06-30,Cash,205.23
T0001657,C006259,ST0233,2026-05-21,Cash,236.29
T0001658,C004303,ST0249,2026-04-22,Debit Card,34.41
T0001659,C003195,ST0289,2026-05-31,Debit Card,44.94
T0001660,C009666,ST0060,2025-03-18,Credit Card,110.5
T0001661,C008058,ST0093,2026-02-10,Mobile Payment,122.71
T0001662,C005986,ST0321,2024-10-20,Debit Card,17.74
T0001663,C009469,ST0290,2024-12-02,Cash,163.11
T0001664,C009994,ST0038,2024-08-11,Debit Card,134.54
T0001665,C006849,ST0189,2024-10-24,Debit Card,91.09
T0001666,C008471,ST0337,2025-06-07,Mobile Payment,95.33
T0001667,C009867,ST0218,2026-02-28,Mobile Payment,45.67
T0001668,C007705,ST0299,2024-10-10,Credit Card,132.54
T0001669,C004889,ST0321,2026-06-10,Credit Card,193.56
T0001670,C006268,ST0226,2024-11-02,Cash,158.59
T0001671,C008735,ST0128,2026-05-25,Credit Card,201.54
T0001672,C007901,ST0254,2025-01-21,Cash,113.88
T0001673,C004789,ST0270,2024-12-14,Debit Card,51.84
T0001674,C004121,ST0116,2026-05-06,Cash,174.75
T0001675,C004241,ST0140,2024-08-15,Cash,236.86
T0001676,C000957,ST0265,2025-08-02,Debit Card,186.44
T0001677,C000546,ST0248,2024-10-25,Debit Card,64.1
T0001678,C000519,ST0256,2024-10-03,Mobile Payment,213.09
T0001679,C007475,ST0108,2024-12-14,Debit Card,39.22
T0001680,C008664,ST0062,2024-10-27,Credit Card,88.37
T0001681,C004035,ST0346,2024-12-12,Cash,234.59
T0001682,C006155,ST0341,2024-09-20,Mobile Payment,206.18
T0001683,C006054,ST0308,2024-07-14,Credit Card,101.24
T0001684,C006274,ST0232,2025-06-18,Credit Card,218.45
T0001685,C009381,ST0334,2025-09-24,Cash,176.69
T0001686,C003966,ST0312,2024-12-03,Credit Card,146.93
T0001687,C007294,ST0144,2026-07-07,Credit Card,244.18
T0001688,C001358,ST0157,2024-10-18,Cash,176.84
T0001689,C007181,ST0011,2025-01-25,Mobile Payment,192.37
T0001690,C006617,ST0200,2026-03-02,Mobile Payment,242.15
T0001691,C007216,ST0076,2025-01-15,Mobile Payment,203.31
T0001692,C008448,ST0311,2024-08-20,Debit Card,150.95
T0001693,C000303,ST0171,2025-04-06,Debit Card,68.46
T0001694,C000727,ST0179,2025-06-03,Credit Card,149.81
T0001695,C005122,ST0144,2025-10-14,Mobile Payment,28.56
T0001696,C007834,ST0018,2025-04-23,Credit Card,183.77
T0001697,C004409,ST0090,2024-08-24,Cash,110.74
T0001698,C008733,ST0186,2025-02-17,Cash,231.93
T0001699,C003747,ST0100,2025-12-12,Debit Card,182.21
T0001700,C008685,ST0190,2025-05-08,Mobile Payment,235.44
T0001701,C004499,ST0299,2025-03-01,Mobile Payment,114.93
T0001702,C003506,ST0128,2024-12-13,Cash,177.05
T0001703,C002065,ST0329,2024-08-31,Cash,61.66
T0001704,C006910,ST0206,2024-08-31,Debit Card,219.04
T0001705,C008091,ST0341,2025-02-03,Debit Card,5.04
T0001706,C001045,ST0120,2026-04-24,Debit Card,59.63
T0001707,C002095,ST0126,2026-04-09,Debit Card,81.01
T0001708,C007170,ST0324,2025-02-13,Debit Card,169.07
T0001709,C007099,ST0059,2026-05-15,Credit Card,19.59
T0001710,C009596,ST0289,2024-10-03,Mobile Payment,115.85
T0001711,C001104,ST0289,2026-05-23,Debit Card,21.01
T0001712,C000457,ST0184,2024-12-11,Debit Card,8.53
T0001713,C002426,ST0222,2026-01-10,Mobile Payment,88.15
T0001714,C001116,ST0236,2024-10-30,Debit Card,112.85
T0001715,C005139,ST0173,2025-07-16,Debit Card,217.96
T0001716,C008696,ST0210,2024-12-07,Credit Card,181.8
T0001717,C007379,ST0179,2025-11-04,Cash,195.73
T0001718,C008553,ST0293,2025-09-29,Cash,26.58
T0001719,C009633,ST0214,2025-10-06,Mobile Payment,97.08
T0001720,C004629,ST0193,2025-05-21,Credit Card,117.37
T0001721,C006309,ST0227,2025-03-27,Mobile Payment,146.66
T0001722,C001447,ST0264,2026-02-03,Credit Card,137.36
T0001723,C004978,ST0280,2026-06-13,Debit Card,42.18
T0001724,C005335,ST0158,2024-07-10,Debit Card,115.91
T0001725,C007220,ST0344,2024-09-21,Debit Card,221.81
T0001726,C007130,ST0112,2026-06-19,Cash,40.83
T0001727,C004787,ST0067,2026-04-29,Mobile Payment,173.85
T0001728,C001725,ST0075,2024-10-09,Mobile Payment,185.53
T0001729,C004827,ST0256,2026-07-03,Mobile Payment,151.69
T0001730,C001513,ST0103,2025-12-19,Credit Card,176.37
T0001731,C006034,ST0127,2025-01-31,Cash,68.17
T0001732,C005486,ST0221,2026-01-18,Credit Card,183.8
T0001733,C004749,ST0138,2026-03-05,Credit Card,190.04
T0001734,C003563,ST0345,2026-04-01,Mobile Payment,30.16
T0001735,C006970,ST0138,2026-05-13,Credit Card,99.46
T0001736,C007920,ST0219,2025-12-07,Cash,163.21
T0001737,C005795,ST0202,2025-08-19,Credit Card,145.68
T0001738,C001422,ST0202,2025-06-19,Credit Card,98.01
T0001739,C005154,ST0146,2025-01-19,Debit Card,52.83
T0001740,C002393,ST0238,2025-01-07,Mobile Payment,203.8
T0001741,C006679,ST0079,2025-07-16,Credit Card,75.32
T0001742,C003251,ST0127,2025-05-12,Mobile Payment,169.2
T0001743,C005869,ST0131,2025-12-15,Debit Card,68.64
T0001744,C002241,ST0298,2024-12-23,Debit Card,174.2
T0001745,C001337,ST0339,2025-04-19,Mobile Payment,207.58
T0001746,C005870,ST0189,2025-09-22,Mobile Payment,220.05
T0001747,C005299,ST0086,2024-12-05,Cash,217.73
T0001748,C004325,ST0213,2024-07-14,Credit Card,199.91
T0001749,C006788,ST0329,2025-09-22,Cash,211.88
T0001750,C004303,ST0101,2025-03-08,Mobile Payment,38.68
T0001751,C008244,ST0069,2024-07-11,Debit Card,246.22
T0001752,C008104,ST0257,2025-06-30,Debit Card,25.32
T0001753,C004185,ST0196,2026-01-21,Mobile Payment,146.13
T0001754,C000342,ST0331,2025-03-26,Cash,31.7
T0001755,C004710,ST0239,2024-12-15,Debit Card,131.82
T0001756,C003173,ST0032,2026-06-03,Debit Card,126.19
T0001757,C003965,ST0121,2024-12-26,Credit Card,189.65
T0001758,C009691,ST0029,2025-02-10,Cash,86.65
T0001759,C000606,ST0228,2026-01-15,Mobile Payment,169.07
T0001760,C003433,ST0130,2025-01-07,Mobile Payment,195.94
T0001761,C003238,ST0134,2024-09-24,Mobile Payment,228.37
T0001762,C000534,ST0229,2024-12-25,Debit Card,9.41
T0001763,C004958,ST0256,2025-01-28,Mobile Payment,174.83
T0001764,C004297,ST0085,2026-05-21,Cash,185.22
T0001765,C007745,ST0128,2024-08-18,Debit Card,5.51
T0001766,C003879,ST0051,2024-10-19,Mobile Payment,241.41
T0001767,C008739,ST0299,2025-07-20,Cash,38.76
T0001768,C005535,ST0249,2025-06-14,Mobile Payment,135.95
T0001769,C006674,ST0044,2025-06-27,Debit Card,57.83
T0001770,C002597,ST0344,2025-11-12,Mobile Payment,122.4
T0001771,C009000,ST0052,2026-06-24,Mobile Payment,245.92
T0001772,C001883,ST0204,2025-07-15,Cash,215.97
T0001773,C005768,ST0212,2025-06-21,Debit Card,66.5
T0001774,C001526,ST0292,2025-08-14,Cash,97.9
T0001775,C009522,ST0188,2025-04-01,Cash,88.52
T0001776,C004575,ST0172,2024-10-31,Debit Card,15.18
T0001777,C006479,ST0228,2024-07-23,Credit Card,134.16
T0001778,C008752,ST0351,2026-04-02,Debit Card,99.18
T0001779,C002591,ST0089,2025-01-09,Cash,69.62
T0001780,C001153,ST0306,2025-06-24,Debit Card,194.92
T0001781,C008185,ST0298,2025-10-10,Debit Card,25.26
T0001782,C007536,ST0225,2025-12-25,Mobile Payment,129.74
T0001783,C001182,ST0110,2024-07-21,Mobile Payment,49.89
T0001784,C008362,ST0235,2025-10-05,Credit Card,80.09
T0001785,C007083,ST0037,2024-12-24,Cash,230.29
T0001786,C000267,ST0097,2025-01-13,Debit Card,26.36
T0001787,C003880,ST0143,2025-09-25,Mobile Payment,229.63
T0001788,C009680,ST0237,2026-04-09,Debit Card,222.97
T0001789,C004965,ST0323,2025-08-09,Cash,5.73
T0001790,C000050,ST0298,2025-05-11,Credit Card,138.98
T0001791,C007857,ST0234,2024-10-16,Credit Card,84.97
T0001792,C005280,ST0344,2025-06-22,Mobile Payment,198.26
T0001793,C000115,ST0288,2025-03-26,Debit Card,210.94
T0001794,C006511,ST0104,2025-12-09,Debit Card,83.18
T0001795,C004417,ST0177,2025-09-21,Mobile Payment,248.38
T0001796,C002302,ST0296,2026-03-17,Mobile Payment,132.86
T0001797,C001313,ST0272,2026-01-13,Credit Card,238.84
T0001798,C009329,ST0260,2024-11-21,Mobile Payment,173.14
T0001799,C008947,ST0223,2025-03-27,Debit Card,70.22
T0001800,C004076,ST0139,2025-10-24,Debit Card,222.1
T0001801,C008710,ST0056,2026-06-15,Cash,172.86
T0001802,C008489,ST0109,2026-05-28,Cash,27.81
T0001803,C002711,ST0301,2026-05-28,Credit Card,237.74
T0001804,C006719,ST0241,2026-02-09,Mobile Payment,89.53
T0001805,C003700,ST0239,2025-11-19,Credit Card,83.48
T0001806,C000689,ST0041,2026-01-14,Credit Card,15.46
T0001807,C007923,ST0337,2026-01-21,Credit Card,224.98
T0001808,C006304,ST0332,2024-07-27,Credit Card,215.25
T0001809,C000427,ST0109,2025-09-12,Mobile Payment,152.58
T0001810,C008919,ST0304,2025-11-23,Credit Card,75.85
T0001811,C000560,ST0008,2025-11-05,Mobile Payment,32.63
T0001812,C007391,ST0037,2026-01-16,Debit Card,225.5
T0001813,C007075,ST0201,2025-11-08,Mobile Payment,178.13
T0001814,C000856,ST0039,2025-09-04,Mobile Payment,205.24
T0001815,C006328,ST0312,2025-02-08,Debit Card,25.25
T0001816,C002329,ST0041,2024-12-03,Cash,196.91
T0001817,C009985,ST0156,2025-02-02,Cash,194.56
T0001818,C005928,ST0067,2026-01-17,Cash,131.79
T0001819,C006464,ST0087,2026-06-09,Cash,88.4
T0001820,C004736,ST0173,2025-10-07,Cash,8.06
T0001821,C008738,ST0266,2024-09-27,Mobile Payment,120.17
T0001822,C008842,ST0225,2026-01-04,Credit Card,20.18
T0001823,C009524,ST0078,2025-10-20,Debit Card,228.87
T0001824,C005947,ST0250,2024-08-28,Credit Card,63.35
T0001825,C006332,ST0288,2026-05-16,Credit Card,210.09
T0001826,C004349,ST0306,2025-03-14,Debit Card,39.43
T0001827,C008458,ST0048,2025-03-04,Mobile Payment,246.33
T0001828,C005039,ST0195,2025-07-02,Cash,204.16
T0001829,C006674,ST0122,2026-05-26,Mobile Payment,67.13
T0001830,C006637,ST0164,2025-10-25,Mobile Payment,229.56
T0001831,C003238,ST0335,2026-06-04,Cash,85.89
T0001832,C007418,ST0068,2025-01-13,Debit Card,110.42
T0001833,C007938,ST0289,2026-02-16,Debit Card,64.85
T0001834,C000850,ST0217,2026-03-26,Debit Card,115.54
T0001835,C008880,ST0149,2026-02-12,Cash,25.86
T0001836,C008172,ST0037,2025-10-15,Mobile Payment,27.74
T0001837,C006581,ST0292,2024-08-30,Credit Card,98.8
T0001838,C007770,ST0051,2025-11-14,Cash,231.75
T0001839,C002790,ST0110,2024-07-09,Debit Card,47.89
T0001840,C008604,ST0036,2025-05-18,Cash,231.49
T0001841,C001848,ST0336,2026-06-21,Cash,182.7
T0001842,C000750,ST0255,2026-05-19,Mobile Payment,242.7
T0001843,C000711,ST0326,2024-08-27,Debit Card,169.25
T0001844,C000625,ST0232,2026-03-02,Cash,114.62
T0001845,C000522,ST0294,2024-09-13,Cash,226.73
T0001846,C008083,ST0297,2026-07-06,Cash,221.02
T0001847,C005126,ST0227,2025-12-29,Cash,77.8
T0001848,C005401,ST0184,2026-01-20,Cash,92.75
T0001849,C001056,ST0150,2026-03-15,Mobile Payment,202.48
T0001850,C005684,ST0234,2026-07-04,Cash,160.46
T0001851,C004809,ST0271,2025-03-19,Mobile Payment,12.57
T0001852,C005671,ST0242,2025-02-10,Mobile Payment,238.35
T0001853,C000937,ST0094,2024-11-02,Debit Card,151.55
T0001854,C007745,ST0032,2025-01-06,Mobile Payment,239.56
T0001855,C003087,ST0129,2024-10-20,Cash,160.12
T0001856,C002495,ST0059,2025-11-03,Credit Card,76.15
T0001857,C001351,ST0335,2025-12-31,Mobile Payment,5.29
T0001858,C004246,ST0054,2025-04-14,Cash,155.72
T0001859,C003254,ST0072,2025-08-12,Credit Card,67.86
T0001860,C009365,ST0183,2025-07-05,Debit Card,68.26
T0001861,C003077,ST0014,2025-11-13,Credit Card,241.2
T0001862,C000755,ST0198,2025-02-04,Mobile Payment,9.51
T0001863,C008900,ST0011,2024-10-27,Mobile Payment,167.13
T0001864,C003362,ST0027,2025-06-27,Cash,30.12
T0001865,C002592,ST0068,2026-04-22,Mobile Payment,6.91
T0001866,C001558,ST0306,2025-06-20,Mobile Payment,211.03
T0001867,C000093,ST0074,2025-05-27,Cash,18.86
T0001868,C009888,ST0274,2025-05-15,Debit Card,14.9
T0001869,C006621,ST0329,2025-08-06,Cash,7.14
T0001870,C006148,ST0195,2025-10-23,Mobile Payment,147.92
T0001871,C003034,ST0012,2025-07-31,Cash,22.25
T0001872,C008938,ST0097,2026-05-03,Cash,37.1
T0001873,C003452,ST0068,2025-02-19,Credit Card,18.08
T0001874,C001747,ST0115,2025-12-21,Debit Card,191.94
T0001875,C000051,ST0044,2026-02-03,Credit Card,165.07
T0001876,C005901,ST0032,2025-09-16,Mobile Payment,198.99
T0001877,C003000,ST0314,2024-08-11,Debit Card,156.13
T0001878,C005599,ST0143,2025-02-18,Cash,75.17
T0001879,C008631,ST0112,2026-06-22,Mobile Payment,243.0
T0001880,C003713,ST0192,2025-12-14,Mobile Payment,231.54
T0001881,C006566,ST0141,2024-11-12,Debit Card,71.75
T0001882,C001782,ST0115,2026-05-17,Cash,201.23
T0001883,C004828,ST0261,2025-07-10,Debit Card,202.57
T0001884,C008353,ST0057,2025-04-14,Credit Card,156.69
T0001885,C009640,ST0082,2025-06-24,Debit Card,142.8
T0001886,C002998,ST0137,2026-01-05,Credit Card,115.35
T0001887,C004274,ST0074,2025-11-06,Cash,55.93
T0001888,C004533,ST0017,2025-05-16,Credit Card,164.58
T0001889,C007623,ST0219,2024-09-11,Debit Card,105.89
T0001890,C002732,ST0313,2025-03-14,Cash,246.3
T0001891,C000982,ST0036,2025-04-13,Mobile Payment,169.11
T0001892,C005192,ST0140,2025-05-25,Credit Card,113.71
T0001893,C001193,ST0251,2024-11-18,Debit Card,74.37
T0001894,C002692,ST0170,2025-05-02,Mobile Payment,137.98
T0001895,C001431,ST0073,2024-12-12,Mobile Payment,89.26
T0001896,C000681,ST0167,2025-02-05,Mobile Payment,222.48
T0001897,C002857,ST0071,2025-03-09,Cash,117.32
T0001898,C005302,ST0183,2026-03-28,Debit Card,215.29
T0001899,C004170,ST0160,2026-01-19,Credit Card,132.36
T0001900,C007553,ST0345,2025-01-20,Debit Card,191.95
T0001901,C002704,ST0082,2024-09-22,Cash,103.38
T0001902,C008389,ST0346,2024-12-02,Debit Card,147.39
T0001903,C002755,ST0264,2026-03-22,Credit Card,242.68
T0001904,C005219,ST0209,2026-02-27,Mobile Payment,235.34
T0001905,C006638,ST0080,2025-09-29,Cash,240.33
T0001906,C007381,ST0091,2025-08-14,Credit Card,108.74
T0001907,C006211,ST0031,2025-07-09,Debit Card,203.23
T0001908,C008511,ST0164,2024-09-12,Mobile Payment,79.19
T0001909,C008193,ST0265,2025-05-17,Cash,75.58
T0001910,C009262,ST0212,2025-06-30,Credit Card,210.98
T0001911,C001095,ST0156,2025-10-08,Mobile Payment,28.02
T0001912,C008422,ST0311,2025-11-17,Mobile Payment,163.54
T0001913,C009124,ST0305,2025-09-28,Cash,76.35
T0001914,C003656,ST0216,2025-07-28,Cash,140.13
T0001915,C008653,ST0314,2026-03-02,Mobile Payment,38.14
T0001916,C003140,ST0333,2024-09-29,Debit Card,176.81
T0001917,C000510,ST0060,2026-03-25,Credit Card,100.31
T0001918,C003498,ST0269,2024-10-14,Cash,91.01
T0001919,C002298,ST0111,2025-08-09,Credit Card,169.54
T0001920,C000373,ST0179,2026-03-08,Credit Card,232.43
T0001921,C001955,ST0178,2025-01-02,Cash,228.8
T0001922,C001643,ST0171,2024-12-01,Credit Card,143.43
T0001923,C004546,ST0304,2025-11-15,Credit Card,6.34
T0001924,C008069,ST0032,2025-03-22,Debit Card,24.68
T0001925,C009350,ST0258,2025-07-17,Credit Card,62.79
T0001926,C007174,ST0139,2025-06-14,Debit Card,240.87
T0001927,C009032,ST0213,2026-03-14,Cash,136.1
T0001928,C003584,ST0082,2024-12-26,Debit Card,16.79
T0001929,C003609,ST0038,2025-03-12,Credit Card,174.43
T0001930,C006058,ST0087,2025-06-06,Debit Card,47.73
T0001931,C005545,ST0213,2025-05-09,Debit Card,242.33
T0001932,C005201,ST0036,2024-08-16,Debit Card,13.9
T0001933,C000593,ST0195,2024-09-06,Mobile Payment,21.38
T0001934,C000720,ST0081,2024-12-30,Debit Card,44.07
T0001935,C005548,ST0182,2025-06-06,Credit Card,240.88
T0001936,C000999,ST0348,2026-04-28,Cash,209.01
T0001937,C000952,ST0046,2025-09-07,Credit Card,248.62
T0001938,C005082,ST0228,2025-02-24,Debit Card,208.83
T0001939,C005645,ST0345,2025-05-16,Credit Card,147.27
T0001940,C001756,ST0247,2026-06-21,Debit Card,12.02
T0001941,C005018,ST0258,2025-12-31,Debit Card,84.45
T0001942,C001106,ST0040,2026-06-28,Mobile Payment,186.63
T0001943,C008104,ST0083,2025-07-04,Cash,125.6
T0001944,C000350,ST0158,2025-01-24,Credit Card,137.89
T0001945,C009899,ST0352,2026-07-04,Debit Card,75.37
T0001946,C004980,ST0078,2026-03-25,Cash,32.87
T0001947,C001818,ST0132,2026-01-30,Debit Card,10.42
T0001948,C004656,ST0182,2025-09-29,Cash,61.8
T0001949,C001013,ST0192,2024-12-07,Mobile Payment,55.59
T0001950,C008677,ST0109,2026-01-06,Mobile Payment,151.28
T0001951,C009264,ST0312,2024-09-14,Mobile Payment,34.89
T0001952,C007852,ST0297,2025-05-26,Credit Card,105.0
T0001953,C000950,ST0153,2026-03-31,Cash,109.53
T0001954,C007009,ST0085,2026-01-26,Cash,158.23
T0001955,C001657,ST0134,2025-10-14,Cash,200.74
T0001956,C009626,ST0024,2025-04-06,Cash,119.97
T0001957,C007291,ST0267,2025-04-25,Debit Card,177.47
T0001958,C003188,ST0327,2025-04-11,Debit Card,137.58
T0001959,C006668,ST0141,2025-01-31,Debit Card,209.32
T0001960,C005550,ST0014,2024-10-05,Cash,182.49
T0001961,C001347,ST0294,2025-01-17,Mobile Payment,182.02
T0001962,C007091,ST0209,2025-02-19,Credit Card,157.47
T0001963,C007851,ST0144,2026-06-18,Cash,83.48
T0001964,C000927,ST0155,2025-02-03,Cash,103.68
T0001965,C009671,ST0272,2025-07-11,Credit Card,116.93
T0001966,C007120,ST0076,2026-01-19,Cash,36.99
T0001967,C004689,ST0089,2026-06-22,Cash,141.93
T0001968,C007160,ST0061,2024-08-22,Mobile Payment,149.87
T0001969,C001586,ST0292,2026-01-21,Mobile Payment,91.16
T0001970,C004598,ST0149,2025-07-01,Debit Card,151.41
T0001971,C008907,ST0227,2024-12-08,Cash,193.94
T0001972,C004354,ST0234,2026-06-08,Cash,45.92
T0001973,C000449,ST0249,2025-09-06,Debit Card,133.29
T0001974,C006822,ST0175,2026-05-28,Credit Card,203.4
T0001975,C000711,ST0045,2026-04-05,Mobile Payment,50.23
T0001976,C001232,ST0212,2026-06-09,Mobile Payment,150.93
T0001977,C002019,ST0077,2024-08-05,Mobile Payment,94.72
